nombre_organizacion,sector_organizacion,pais_organizacion,tamano_empleados_organizacion,codigo_brecha,fecha_ocurrencia,fecha_deteccion,vector_ataque,severidad_incidente,registros_afectados_total,costo_estimado_total,codigo_usuario,pseudonimo_usuario,email_hash_usuario,pais_residencia_usuario,fecha_registro_usuario,tipo_dato_expuesto,categoria_sensibilidad_dato,fecha_notificacion_usuario
"Stephens, Hayes and Holmes",Telecomunicaciones,Argentina,250,BR-00556,2021-10-04,2022-05-24,Inyeccion SQL,Critica,1052870,5093390.65,US-003833,user_evelynpope_3832,caff771d71136ef5ca3ce3eb29d4b5bd,Argentina,2020-02-26,Numero de Identificacion,Alta,2022-07-02
Kemp-Perez,Finanzas,Costa Rica,100,BR-00149,2022-02-28,2022-07-28,Inyeccion SQL,Baja,2246852,7007332.65,US-004286,user_gabrieltanner_4285,ff811b046aee59eeaea28b0998c35a54,Panama,2023-10-25,Contrasena,Alta,2022-09-23
Wood-Clarke,Telecomunicaciones,Panama,1000,BR-00371,2025-03-09,2025-06-27,Ransomware,Alta,659674,18820546.56,US-000620,user_chrishuffman_619,786a9db6a8afe176b63cb04c6693181f,Brasil,2018-08-24,Correo Electronico,Media,2025-07-14
Baker-Stewart,Telecomunicaciones,Argentina,100,BR-00698,2022-05-06,2022-11-30,Configuracion Erronea de Servidor,Alta,3667278,7498586.68,US-004234,user_usims_4233,8c4ab3f7511c09e3c58c66c5231eef4e,Costa Rica,2018-10-08,Nombre Completo,Baja,2022-12-12
Wood-Clarke,Telecomunicaciones,Panama,1000,BR-00734,2025-02-03,2025-07-26,Insider Malicioso,Alta,1694775,7606559.37,US-007576,user_joshuayoder_7575,3fa9a89ab0d2f0e448a1112282de51c1,Brasil,2020-09-26,Contrasena,Alta,2025-08-19
"Acosta, Williams and Mcmillan",Energia,Costa Rica,25000,BR-00338,2025-10-20,2025-11-09,Configuracion Erronea de Servidor,Baja,4309847,7241087.76,US-005042,user_bethcarr_5041,7155eefa4c020817696b4c93fbf650fc,Peru,2024-10-06,Fecha de Nacimiento,Baja,2026-01-17
Adams-Fowler,Tecnologia,Brasil,100,BR-00614,2024-02-05,2024-03-10,Inyeccion SQL,Media,1954224,22207982.96,US-007776,user_joshuamontgomery_7775,6ad67cef108eb899274a026334bbaa71,Argentina,2023-07-11,Numero Telefonico,Baja,2024-04-21
Kemp-Perez,Finanzas,Costa Rica,100,BR-00184,2023-06-28,2023-12-07,Ataque a Cadena de Suministro,Baja,1776679,16429189.45,US-004013,user_wmaynard_4012,d318311d718d6164f2f2087c06c13839,Costa Rica,2020-06-27,Numero de Tarjeta de Credito,Critica,2024-01-02
Freeman-Martin,Educacion,Colombia,2500,BR-00202,2022-01-27,2022-07-20,Phishing,Baja,1285607,13439521.6,US-006559,user_victor85_6558,fd8d75ce21e26e1c69a1225d767e239a,Colombia,2024-04-15,Historial de Transacciones,Alta,2022-09-09
"Jefferson, Smith and Wilkerson",Telecomunicaciones,Peru,10000,BR-00606,2022-08-02,2022-11-14,Malware,Media,4232967,11994434.44,US-003855,user_jasonwilkerson_3854,b781a0856769fe53e38fdb3772b0a78c,Costa Rica,2025-07-18,Numero Telefonico,Baja,2022-12-02
Farmer-Hurst,Manufactura,Espana,500,BR-00268,2025-04-14,2025-05-23,Credenciales Filtradas de Terceros,Baja,4139470,1549427.36,US-001835,user_bishopbrittney_1834,58d0a0db78ca281d52b831fb362d4fec,Estados Unidos,2022-04-08,Direccion Fisica,Media,2025-06-02
Miller-Smith,Turismo,Mexico,50,BR-00686,2026-02-21,2026-09-22,Phishing,Baja,847389,14731403.38,US-007386,user_hansonmichelle_7385,1f95d705f84691be46da91b7be53752f,Chile,2023-08-18,Historial de Transacciones,Alta,2026-09-22
Vargas PLC,Gobierno,Brasil,100,BR-00394,2024-01-13,2024-03-04,Ataque a Cadena de Suministro,Media,4789625,7782382.9,US-002962,user_javiermoore_2961,230dbc049a7f1e0020e6b22bdce409b2,Brasil,2019-04-01,Contrasena,Alta,2024-03-12
Murphy-Mullins,Retail,Ecuador,1000,BR-00090,2025-01-18,2025-07-26,Inyeccion SQL,Critica,1075702,19266171.79,US-003450,user_michaelvang_3449,59470b0db56b9a509b70d4abd8bb6e33,Uruguay,2018-07-06,Numero Telefonico,Baja,2025-08-21
"Murphy, Ashley and Hutchinson",Salud,Ecuador,10000,BR-00593,2023-12-15,2024-05-13,Inyeccion SQL,Baja,3610061,12275661.23,US-004285,user_anthony94_4284,27c4abdf828e1460a6efaacce00dff46,Chile,2021-02-05,Correo Electronico,Media,2024-06-15
Farmer-Hurst,Manufactura,Espana,500,BR-00709,2025-02-06,2025-08-08,Ataque de Fuerza Bruta,Alta,4361018,21715425.86,US-001545,user_arodriguez_1544,165e31e261d3ebadaeb687ab6f99d5fd,Panama,2022-08-12,Correo Electronico,Media,2025-09-26
Coleman Ltd,Turismo,Estados Unidos,50000,BR-00484,2022-10-22,2022-11-26,Explotacion de Vulnerabilidad Sin Parche,Alta,676951,18369945.42,US-001796,user_baldwinkent_1795,7ca71a4aedb4a582871ee6421bd77974,Peru,2026-01-30,Direccion Fisica,Media,2023-02-24
"Cline, Hampton and Perez",Retail,Colombia,1000,BR-00304,2023-02-16,2023-02-16,Ataque a Cadena de Suministro,Media,3748421,5101183.72,US-001485,user_richardmurray_1484,499419dfd1ca374350bf0e660febe990,Espana,2022-06-08,Historial Medico,Critica,2023-05-03
"Jacobs, Santiago and Phelps",Finanzas,Mexico,50000,BR-00063,2025-01-30,2025-04-05,Phishing,Alta,2252587,13582057.95,US-005241,user_xpatterson_5240,e3f442a0da3f7a3d44546157dab5be4d,Chile,2016-11-19,Historial Medico,Critica,2025-05-25
Davis-Kelley,Energia,Colombia,250,BR-00025,2024-05-02,2024-12-22,Inyeccion SQL,Critica,1691457,17017922.42,US-004504,user_mariafrederick_4503,e618c3f8615245998bf7abdc5d0bebe3,Ecuador,2023-09-02,Numero Telefonico,Baja,2025-03-18
Goodman PLC,Turismo,Ecuador,50000,BR-00532,2022-10-08,2023-01-12,Ataque de Fuerza Bruta,Media,4139318,19274283.26,US-002462,user_hillrichard_2461,f3a910c30f9078f3fc8a0dab234b9905,Colombia,2019-01-17,Contrasena,Alta,2023-02-18
Brown and Sons,Tecnologia,Chile,100,BR-00331,2024-09-30,2025-01-15,Inyeccion SQL,Baja,2890433,10701861.47,US-002826,user_pateljennifer_2825,b53f0e6102f5a0fdad9e63044d13799d,Estados Unidos,2017-03-16,Historial Medico,Critica,2025-01-22
Pierce-Roberts,Telecomunicaciones,Costa Rica,25000,BR-00660,2022-03-07,2022-07-26,Malware,Media,2588292,16299646.7,US-005769,user_reedcheryl_5768,1510ad8a0d88fe4871b897df697884ed,Panama,2025-06-21,Contrasena,Alta,2022-07-29
Baker-Stewart,Telecomunicaciones,Argentina,100,BR-00344,2022-12-23,2023-03-29,Configuracion Erronea de Servidor,Critica,2684856,16094146.52,US-006794,user_sclark_6793,cf3b9b3f0184770cd0fb694950ee6a8c,Peru,2018-11-26,Numero de Identificacion,Alta,2023-05-05
Lynn-Garcia,Energia,Mexico,25000,BR-00501,2023-11-20,2024-03-15,Ransomware,Alta,4033852,13784953.54,US-001346,user_michaelkeller_1345,02f2d203ed26b25cd69b16647f51dcc8,Colombia,2020-12-01,Numero Telefonico,Baja,2024-03-27
"Acosta, Williams and Mcmillan",Energia,Costa Rica,25000,BR-00347,2026-03-22,2026-04-25,Phishing,Media,4302767,8125549.59,US-007469,user_liutravis_7468,d299f804178ed2a1ae669d575fa69a8b,Argentina,2020-10-28,Numero de Tarjeta de Credito,Critica,2026-05-03
"Boyd, Rodriguez and Barnett",Finanzas,Ecuador,50000,BR-00626,2026-09-10,2026-09-22,Ataque de Fuerza Bruta,Critica,1274367,8279248.48,US-005901,user_hcarney_5900,8b3c6858298bb3804f30c3556304f011,Ecuador,2024-03-10,Contrasena,Alta,2026-09-22
"Boone, Cole and Aguilar",Retail,Peru,2500,BR-00480,2025-12-15,2026-03-12,Ransomware,Baja,1340152,12550915.9,US-004391,user_james15_4390,95918c07d6e1e9e26b8783bbd43622d5,Colombia,2017-06-18,Historial Medico,Critica,2026-03-25
Gallegos-Wilkerson,Salud,Panama,25000,BR-00468,2023-12-29,2024-06-04,Ataque a Cadena de Suministro,Media,972495,11732748.68,US-000558,user_nelsonjohn_557,f5ccabaa05d117d5a82ea659678b3716,Espana,2021-05-17,Historial Medico,Critica,2024-07-26
Collins-Harris,Educacion,Peru,1000,BR-00729,2023-11-04,2024-02-11,Phishing,Baja,3520112,24580683.99,US-002652,user_mitchellcynthia_2651,cbd369c7b0102bd5db78019daa30ddce,Chile,2019-06-15,Contrasena,Alta,2024-02-19
"Jacobs, Santiago and Phelps",Finanzas,Mexico,50000,BR-00666,2022-05-18,2022-06-15,Malware,Baja,4949825,9022692.42,US-000427,user_williamrobinson_426,dc25b2227f7a8f8129fb1ad14694790d,Peru,2025-04-26,Nombre Completo,Baja,2022-06-18
Vargas PLC,Gobierno,Brasil,100,BR-00377,2023-06-24,2023-08-03,Ataque a Cadena de Suministro,Media,2737643,14492891.42,US-005116,user_megan24_5115,87bea1c057c8b9d4166d5f36e56a6f50,Espana,2018-05-15,Fecha de Nacimiento,Baja,2023-08-05
Adams LLC,Tecnologia,Mexico,2500,BR-00719,2022-12-30,2023-03-02,Ataque de Fuerza Bruta,Media,3855162,7637447.18,US-000858,user_wooddaniel_857,c0684984f2e33e4ed41a0f84448bf581,Mexico,2021-07-06,Numero de Identificacion,Alta,2023-03-16
Kemp-Perez,Finanzas,Costa Rica,100,BR-00079,2022-03-13,2022-06-27,Explotacion de Vulnerabilidad Sin Parche,Media,273131,8995739.18,US-004051,user_rshields_4050,23f10b52b5b8491d63ea7273b1bc18c4,Mexico,2024-03-13,Historial Medico,Critica,2022-09-19
Johnson Group,Tecnologia,Uruguay,50000,BR-00440,2025-08-27,2026-01-21,Ransomware,Alta,2751775,3805959.53,US-002632,user_sabrina04_2631,7e4a386b29045f41b8a8dd81fcf18d66,Chile,2022-05-14,Numero de Identificacion,Alta,2026-02-20
Vargas PLC,Gobierno,Brasil,100,BR-00052,2026-09-18,2026-09-22,Credenciales Filtradas de Terceros,Alta,4113525,23951134.59,US-000220,user_ysmith_219,7070ffaf4f8217b2d0d4105f99170ba5,Panama,2017-06-12,Contrasena,Alta,2026-09-22
Vargas PLC,Gobierno,Brasil,100,BR-00052,2026-09-18,2026-09-22,Credenciales Filtradas de Terceros,Alta,4113525,23951134.59,US-004012,user_mcmahonmichelle_4011,81063463a7b197bb905f2b38a973ee1f,Colombia,2021-04-26,Nombre Completo,Baja,2026-09-22
Reed-Weiss,Gobierno,Uruguay,100,BR-00641,2023-12-29,2024-03-24,Ataque de Fuerza Bruta,Media,3624551,21126120.66,US-000359,user_charles28_358,4964c507596ae26947b46a2a413ffeea,Chile,2023-11-21,Numero de Tarjeta de Credito,Critica,2024-06-19
"Boyd, Rodriguez and Barnett",Finanzas,Ecuador,50000,BR-00424,2022-07-11,2023-01-23,Configuracion Erronea de Servidor,Media,2140217,12644971.16,US-002583,user_guerrastacey_2582,93d047906da77d5c16f227ebf5db2a8f,Colombia,2018-02-10,Numero de Identificacion,Alta,2023-04-13
Cruz-Schultz,Energia,Panama,50,BR-00265,2024-02-01,2024-08-30,Insider Malicioso,Media,70917,15707313.2,US-004147,user_ufuller_4146,6e0c41233d80997cd37024ffab0998bf,Panama,2017-03-14,Correo Electronico,Media,2024-10-23
Walton LLC,Salud,Espana,2500,BR-00575,2023-01-22,2023-03-29,Credenciales Filtradas de Terceros,Alta,2295939,12318958.33,US-007265,user_tmiller_7264,67ec8711586eb2bfc9614a4c1281eff8,Ecuador,2026-05-30,Historial de Transacciones,Alta,2023-04-26
"Jefferson, Smith and Wilkerson",Telecomunicaciones,Peru,10000,BR-00236,2022-12-08,2023-05-21,Ransomware,Critica,1942963,6121682.31,US-000115,user_kaitlincarr_114,851d8bf722a971abce7406fef0014a31,Chile,2025-10-07,Contrasena,Alta,2023-08-09
"Jacobs, Santiago and Phelps",Finanzas,Mexico,50000,BR-00716,2022-05-24,2022-09-16,Explotacion de Vulnerabilidad Sin Parche,Critica,36839,5143017.02,US-000633,user_xsanchez_632,3da6912bc539775941e092c52b71792d,Espana,2023-02-18,Direccion Fisica,Media,2022-11-14
Powell Ltd,Gobierno,Brasil,50,BR-00790,2025-10-17,2026-04-27,Insider Malicioso,Baja,1516543,4164204.21,US-007087,user_bmedina_7086,80b3fcbf2e6808ea75857cfdba258174,Costa Rica,2020-03-28,Fecha de Nacimiento,Baja,2026-05-16
Little-Garcia,Manufactura,Panama,50,BR-00103,2025-04-25,2025-11-08,Ataque a Cadena de Suministro,Alta,614786,18352948.44,US-005602,user_cameronholland_5601,b0486cd598150e42117c6409f72907c0,Chile,2016-11-14,Correo Electronico,Media,2025-12-04
"Acosta, Williams and Mcmillan",Energia,Costa Rica,25000,BR-00245,2025-06-19,2025-06-20,Ataque a Cadena de Suministro,Alta,3190238,1640942.55,US-001176,user_jtaylor_1175,4354fb77f3f8c2ffd12b48aa2d749f1a,Brasil,2025-07-10,Correo Electronico,Media,2025-07-27
"Boone, Cole and Aguilar",Retail,Peru,2500,BR-00399,2026-09-07,2026-09-22,Inyeccion SQL,Media,4823057,10074592.12,US-003722,user_georgehaley_3721,a49eda803ae191b0f085f75f72a8932a,Espana,2020-05-14,Numero Telefonico,Baja,2026-09-22
Johnson Group,Tecnologia,Uruguay,50000,BR-00045,2024-11-19,2025-01-07,Ataque a Cadena de Suministro,Baja,1546790,7647149.57,US-004279,user_yangdominique_4278,4cf67049b995aadc74355b5231155f39,Uruguay,2025-02-20,Fecha de Nacimiento,Baja,2025-01-21
"Acosta, Williams and Mcmillan",Energia,Costa Rica,25000,BR-00347,2026-03-22,2026-04-25,Phishing,Media,4302767,8125549.59,US-000192,user_curtis59_191,04739ac2a2de33a776fb52578259cc10,Espana,2020-08-21,Fecha de Nacimiento,Baja,2026-05-26
Cruz-Schultz,Energia,Panama,50,BR-00450,2023-04-22,2023-12-01,Ransomware,Baja,700295,13405197.44,US-005884,user_bradleyjason_5883,41e59a356aea49244e9fac359d1c5b12,Mexico,2019-04-14,Correo Electronico,Media,2024-02-25
Adams-Fowler,Tecnologia,Brasil,100,BR-00345,2024-01-07,2024-04-03,Insider Malicioso,Alta,559773,20992556.31,US-003076,user_gouldcandace_3075,d1654ef9735ef68885c144fb9c88612f,Uruguay,2021-11-12,Numero Telefonico,Baja,2024-04-12
"Acosta, Williams and Mcmillan",Energia,Costa Rica,25000,BR-00153,2022-09-27,2023-03-02,Credenciales Filtradas de Terceros,Baja,3572225,17281852.76,US-000875,user_gonzaleskelly_874,95c1e26587c0e01f7dc8baae8195592d,Colombia,2018-04-06,Numero de Identificacion,Alta,2023-04-02
"Mills, Li and Brooks",Finanzas,Espana,1000,BR-00203,2024-01-30,2024-07-18,Malware,Critica,2394259,15134560.83,US-004696,user_laura39_4695,982a7ac5d1567dbcc893a9e75f18d666,Colombia,2022-08-27,Contrasena,Alta,2024-08-14
Reed Group,Salud,Colombia,25000,BR-00069,2023-03-17,2023-05-24,Explotacion de Vulnerabilidad Sin Parche,Media,3002391,1646911.24,US-003408,user_butlermargaret_3407,13de87eb71c747f1f85142db3ece713e,Costa Rica,2017-11-09,Historial Medico,Critica,2023-05-26
Mccormick PLC,Tecnologia,Colombia,1000,BR-00235,2022-11-26,2023-02-19,Credenciales Filtradas de Terceros,Alta,2940677,4937271.3,US-006911,user_morganjohn_6910,5fe3919ea7fd5674135f72122dee6b11,Espana,2018-10-31,Historial Medico,Critica,2023-04-25
Murphy-Mullins,Retail,Ecuador,1000,BR-00225,2022-05-21,2022-07-01,Ataque de Fuerza Bruta,Baja,3626819,3269837.62,US-004527,user_santiagojennifer_4526,18b46c3ef348b25dc0a22f0f8a96ea48,Mexico,2019-08-15,Nombre Completo,Baja,2022-07-13
"Mitchell, Reyes and Bender",Telecomunicaciones,Ecuador,10000,BR-00068,2023-09-09,2023-10-21,Ataque de Fuerza Bruta,Baja,497892,7162982.58,US-001694,user_andersonchristine_1693,8b4a0de56fc6f3eb8bd5ea453339c6d2,Ecuador,2025-01-16,Historial Medico,Critica,2023-10-23
"Clark, Cox and Schmidt",Finanzas,Brasil,25000,BR-00624,2023-07-02,2023-11-17,Ataque de Fuerza Bruta,Media,28398,14964042.88,US-005071,user_watsonashley_5070,0774ff9ccccbea14741f3fc1cb5be1e8,Peru,2021-03-27,Numero de Tarjeta de Credito,Critica,2024-01-15
"Cline, Hampton and Perez",Retail,Colombia,1000,BR-00488,2022-09-02,2023-03-13,Malware,Alta,899223,23789498.62,US-006709,user_pamelaperez_6708,bb9bc58c5ce77a06531690e92e2ac4ad,Argentina,2025-10-30,Numero de Identificacion,Alta,2023-05-12
Miller-Smith,Turismo,Mexico,50,BR-00550,2023-07-28,2024-03-12,Ataque a Cadena de Suministro,Alta,3411972,8806796.69,US-001114,user_georgegomez_1113,0781a5a265724bfac835f3a002415cab,Uruguay,2023-11-09,Contrasena,Alta,2024-03-14
Murphy-Mullins,Retail,Ecuador,1000,BR-00499,2025-10-06,2026-05-08,Ransomware,Critica,601404,21882707.29,US-001995,user_qshaw_1994,ee0812d5299fe85146a8214e4f28a00d,Colombia,2021-10-13,Correo Electronico,Media,2026-06-08
Bell-Williams,Retail,Colombia,250,BR-00557,2022-08-26,2022-09-27,Credenciales Filtradas de Terceros,Media,1356802,4146094.23,US-001397,user_qadams_1396,8d157d887a58a4f44947ac3b2b7eb913,Estados Unidos,2021-01-29,Numero Telefonico,Baja,2022-12-10
Wood-Clarke,Telecomunicaciones,Panama,1000,BR-00615,2023-08-04,2023-09-02,Ransomware,Media,3460620,4520680.18,US-002803,user_jasonwest_2802,22a21469fda70a93008858d30e5f381e,Peru,2019-06-02,Numero Telefonico,Baja,2023-10-30
Hughes LLC,Tecnologia,Argentina,25000,BR-00478,2026-04-04,2026-07-14,Phishing,Critica,620326,23614561.59,US-001660,user_timothystrickland_1659,7a294690aae4ed787f8dd5850b0dc1b0,Chile,2018-10-09,Fecha de Nacimiento,Baja,2026-07-30
Pierce-Roberts,Telecomunicaciones,Costa Rica,25000,BR-00217,2022-08-01,2022-12-13,Ataque de Fuerza Bruta,Alta,3261100,21550337.91,US-001628,user_qsilva_1627,0618dc70ba665ebc397908ce4cb56b5d,Espana,2021-05-25,Correo Electronico,Media,2023-03-05
Kemp-Perez,Finanzas,Costa Rica,100,BR-00194,2026-02-21,2026-05-12,Explotacion de Vulnerabilidad Sin Parche,Critica,1186873,7621356.94,US-000555,user_michaelthompson_554,599e4a4738b400b9b76f51a77e30857d,Argentina,2016-11-28,Direccion Fisica,Media,2026-06-28
"Glover, Dunn and Barker",Telecomunicaciones,Ecuador,1000,BR-00596,2021-09-23,2021-10-06,Ataque a Cadena de Suministro,Baja,1748285,14782697.67,US-004801,user_brenda58_4800,ba5749e29fa67e47e1bb26e98203825f,Colombia,2022-03-18,Correo Electronico,Media,2021-12-23
Cruz PLC,Gobierno,Peru,100,BR-00569,2024-08-15,2024-09-03,Ransomware,Media,4413524,18060505.88,US-005653,user_garciarichard_5652,1eb7a493ed0d66abedf2fdb8c6e4b401,Panama,2018-12-29,Nombre Completo,Baja,2024-09-05
"Chambers, Ward and Melendez",Gobierno,Mexico,25000,BR-00027,2025-07-07,2026-02-02,Explotacion de Vulnerabilidad Sin Parche,Baja,3144263,13539056.11,US-005470,user_spencerweber_5469,45cb745af123620f7c7cd9458e17944c,Panama,2024-09-06,Historial de Transacciones,Alta,2026-02-10
Reed Group,Salud,Colombia,25000,BR-00219,2026-03-22,2026-05-08,Inyeccion SQL,Baja,4357356,8230496.44,US-000092,user_dhaynes_91,2040509194dec43d5e8167a562cbfbc3,Chile,2021-01-09,Historial de Transacciones,Alta,2026-05-23
Brown and Sons,Tecnologia,Chile,100,BR-00672,2024-10-10,2025-01-27,Inyeccion SQL,Media,1319913,18699445.14,US-004252,user_ohudson_4251,27fbb8e0c334cc94627c787cfdbd3cb7,Chile,2020-11-08,Historial Medico,Critica,2025-04-13
Reed Group,Salud,Colombia,25000,BR-00219,2026-03-22,2026-05-08,Inyeccion SQL,Baja,4357356,8230496.44,US-001844,user_coconnor_1843,09da2b1d463c26a073b341688187e093,Mexico,2026-07-13,Numero Telefonico,Baja,2026-07-22
Davis-Kelley,Energia,Colombia,250,BR-00287,2023-05-03,2023-07-04,Ransomware,Critica,3554067,10432887.31,US-000549,user_wdavis_548,816d1f8e8a52bcefd1303cfd97145e04,Estados Unidos,2020-05-14,Historial Medico,Critica,2023-08-11
Pierce-Roberts,Telecomunicaciones,Costa Rica,25000,BR-00581,2021-10-13,2021-10-16,Ataque a Cadena de Suministro,Alta,1870802,11295148.24,US-001459,user_shannonarnold_1458,febdd39e4effb6d2510a28e003472b04,Chile,2026-05-17,Correo Electronico,Media,2021-11-14
"Combs, Kent and Higgins",Retail,Argentina,50000,BR-00247,2025-12-05,2026-02-09,Phishing,Alta,2819733,12531904.76,US-007622,user_seanchan_7621,6393365faa5199d27ad91d236c356834,Chile,2017-11-12,Numero de Identificacion,Alta,2026-04-22
"Jefferson, Smith and Wilkerson",Telecomunicaciones,Peru,10000,BR-00057,2024-11-17,2025-07-05,Insider Malicioso,Baja,3896118,4281933.07,US-005228,user_fernandezmargaret_5227,5b368d95d37cfa274a40a0f69bfaaf67,Mexico,2019-05-26,Fecha de Nacimiento,Baja,2025-09-02
Davis-Kelley,Energia,Colombia,250,BR-00025,2024-05-02,2024-12-22,Inyeccion SQL,Critica,1691457,17017922.42,US-007927,user_charlesdaniel_7926,41901a7182e459aa6240cc250e4f2c8d,Costa Rica,2018-09-07,Historial Medico,Critica,2025-02-11
"Combs, Kent and Higgins",Retail,Argentina,50000,BR-00212,2024-10-03,2025-02-21,Configuracion Erronea de Servidor,Alta,1805784,6449280.67,US-005543,user_amandaboyer_5542,437eb7053c8aa7d20d580cc5b7e40325,Colombia,2020-11-07,Contrasena,Alta,2025-03-19
Hunt PLC,Finanzas,Ecuador,100,BR-00215,2023-01-03,2023-02-15,Ataque de Fuerza Bruta,Alta,4348560,14833703.34,US-004686,user_timothy95_4685,70403b59e798cbd72e06c9a713ef5cb3,Costa Rica,2019-01-26,Contrasena,Alta,2023-04-28
"Combs, Kent and Higgins",Retail,Argentina,50000,BR-00093,2023-03-22,2023-08-20,Inyeccion SQL,Critica,3615300,17359889.44,US-003448,user_fgonzalez_3447,50c26afb3bf619613507f9bccb4d004d,Estados Unidos,2024-06-02,Numero de Identificacion,Alta,2023-10-10
Walton LLC,Salud,Espana,2500,BR-00643,2024-01-06,2024-06-15,Ataque a Cadena de Suministro,Media,4231466,16856333.64,US-007279,user_connieperry_7278,8074585ec1811dc3dbe126b7b1018b1d,Peru,2019-12-05,Numero Telefonico,Baja,2024-08-22
Hughes LLC,Tecnologia,Argentina,25000,BR-00022,2023-07-21,2023-11-07,Ataque a Cadena de Suministro,Alta,4865598,23259341.89,US-007250,user_nberry_7249,c1d13b999c079856ecc2a3eb22e3c685,Uruguay,2019-02-16,Numero Telefonico,Baja,2024-02-03
Little-Garcia,Manufactura,Panama,50,BR-00574,2026-05-27,2026-08-08,Ataque de Fuerza Bruta,Baja,928854,8224834.04,US-002053,user_chavezadam_2052,c9ccbbe80c7b9ac396f2e482616ba175,Panama,2019-01-23,Nombre Completo,Baja,2026-09-22
Murphy-Mullins,Retail,Ecuador,1000,BR-00116,2022-03-15,2022-10-21,Configuracion Erronea de Servidor,Alta,4500521,22977713.24,US-003726,user_holly54_3725,584ac9e956d6a16923775fe051f476a1,Chile,2020-01-14,Numero de Identificacion,Alta,2023-01-17
Brown and Sons,Tecnologia,Chile,100,BR-00780,2023-03-25,2023-07-30,Configuracion Erronea de Servidor,Media,3003908,22959150.18,US-004212,user_dianabates_4211,ff8d362b370c20dfff31d364e40a5179,Panama,2020-05-14,Direccion Fisica,Media,2023-09-10
Adams LLC,Tecnologia,Mexico,2500,BR-00719,2022-12-30,2023-03-02,Ataque de Fuerza Bruta,Media,3855162,7637447.18,US-006327,user_xholland_6326,3ba26ebc4631c95650632ec7e03fc241,Panama,2022-04-16,Numero Telefonico,Baja,2023-04-15
Pierce-Roberts,Telecomunicaciones,Costa Rica,25000,BR-00043,2025-10-17,2026-05-26,Inyeccion SQL,Media,2975103,21734778.11,US-000507,user_melissa66_506,270c85320f76df5f17dd3ed2a3e88282,Brasil,2017-08-26,Direccion Fisica,Media,2026-07-14
Brown and Sons,Tecnologia,Chile,100,BR-00320,2023-09-06,2024-03-14,Ransomware,Critica,3968786,12585211.8,US-006899,user_rcannon_6898,63c172533e3eec2336c7a3a0f6608acb,Estados Unidos,2021-03-13,Fecha de Nacimiento,Baja,2024-05-06
"Gibson, Lowe and Lawson",Tecnologia,Uruguay,25000,BR-00123,2022-07-01,2023-02-09,Explotacion de Vulnerabilidad Sin Parche,Media,4755110,236326.99,US-001880,user_keith81_1879,c9fdb6c43155de9261deacd2b1779778,Mexico,2021-12-28,Historial Medico,Critica,2023-04-20
Lynn-Garcia,Energia,Mexico,25000,BR-00039,2023-09-04,2023-09-05,Ataque de Fuerza Bruta,Alta,1202404,22643686.99,US-005561,user_robert78_5560,244a590da8b30610c875e4dcd1f0648d,Peru,2020-03-17,Nombre Completo,Baja,2023-09-19
Davis-Kelley,Energia,Colombia,250,BR-00659,2025-03-09,2025-08-01,Credenciales Filtradas de Terceros,Media,584421,16966338.97,US-004878,user_ellen99_4877,1ec2d46cb67dff71a5a26ea52a27332a,Estados Unidos,2020-07-19,Historial Medico,Critica,2025-08-30
