nombre_organizacion,sector_organizacion,pais_organizacion,tamano_empleados_organizacion,codigo_brecha,fecha_ocurrencia,fecha_deteccion,vector_ataque,severidad_incidente,registros_afectados_total,costo_estimado_total,codigo_usuario,pseudonimo_usuario,email_hash_usuario,pais_residencia_usuario,fecha_registro_usuario,tipo_dato_expuesto,categoria_sensibilidad_dato,fecha_notificacion_usuario
Vargas PLC,Gobierno,Brasil,100,BR-00377,2023-06-24,2023-08-03,Ataque a Cadena de Suministro,Media,2737643,14492891.42,US-002549,user_jonathanestrada_2548,7abf90ae899406b12e908aea9c2d5b71,Ecuador,2021-03-16,Historial Medico,Critica,2023-11-01
Collins-Harris,Educacion,Peru,1000,BR-00205,2026-06-07,2026-07-28,Ransomware,Media,1247127,1428452.97,US-007312,user_dawnlewis_7311,9fd5a3cbce91fdc0e15d3000228a00bf,Estados Unidos,2025-03-03,Historial Medico,Critica,2026-09-16
"Norton, Foster and Pacheco",Energia,Estados Unidos,1000,BR-00762,2024-02-01,2024-06-12,Ataque de Fuerza Bruta,Media,2604698,5863971.16,US-004037,user_sharontyler_4036,6d4587f577d0a5a4659be6f53ed42935,Chile,2020-06-25,Numero de Identificacion,Alta,2024-09-07
Collins-Harris,Educacion,Peru,1000,BR-00100,2022-12-23,2023-02-22,Insider Malicioso,Media,1629006,22715377.47,US-002894,user_trichard_2893,05daeb681be4845c0e00e0d0cad3bc56,Colombia,2019-05-06,Direccion Fisica,Media,2023-04-11
Cruz-Schultz,Energia,Panama,50,BR-00131,2022-02-15,2022-09-28,Credenciales Filtradas de Terceros,Media,3326507,4371576.76,US-001703,user_zroberts_1702,349ae9b43b73a5b1af9ae8d6963eef7a,Colombia,2024-08-17,Historial de Transacciones,Alta,2022-11-06
Brown and Sons,Tecnologia,Chile,100,BR-00352,2024-12-11,2025-01-30,Malware,Media,3218762,2005316.57,US-005376,user_sarah17_5375,1bf30a90ed4e1a5deae6e7aa8e16f1cf,Chile,2026-03-17,Nombre Completo,Baja,2025-02-06
Wood-Clarke,Telecomunicaciones,Panama,1000,BR-00449,2026-09-09,2026-09-22,Ataque a Cadena de Suministro,Critica,1079496,16225964.54,US-000376,user_hfleming_375,057a6a24e5aaef7b2a8130813000704b,Chile,2020-04-07,Numero de Identificacion,Alta,2026-09-22
Wood-Clarke,Telecomunicaciones,Panama,1000,BR-00223,2025-11-08,2026-03-27,Ataque a Cadena de Suministro,Media,4701082,1699298.19,US-000994,user_stacie58_993,0139fa60ef1dff6d6abbeac04db41e24,Ecuador,2020-07-31,Direccion Fisica,Media,2026-05-01
Lynn-Garcia,Energia,Mexico,25000,BR-00579,2025-09-28,2026-05-01,Phishing,Baja,1424291,742150.45,US-005232,user_patricialee_5231,cf6d9aeb54eda75556f248615e3019ac,Panama,2022-10-13,Nombre Completo,Baja,2026-06-04
"Murphy, Ashley and Hutchinson",Salud,Ecuador,10000,BR-00593,2023-12-15,2024-05-13,Inyeccion SQL,Baja,3610061,12275661.23,US-003538,user_laurie77_3537,51ea43e109314ce68fda4bb26a1f34e5,Estados Unidos,2021-12-17,Numero de Identificacion,Alta,2024-06-23
"Chambers, Ward and Melendez",Gobierno,Mexico,25000,BR-00527,2023-07-10,2023-07-25,Phishing,Alta,4414027,7349682.28,US-004662,user_archergerald_4661,1f76265c67a74b6c068692e77dd77669,Mexico,2020-08-11,Nombre Completo,Baja,2023-10-19
Murphy-Mullins,Retail,Ecuador,1000,BR-00090,2025-01-18,2025-07-26,Inyeccion SQL,Critica,1075702,19266171.79,US-006735,user_sullivanisaac_6734,ac2aa5fe793947f4e873eaaf74fec401,Peru,2020-08-29,Historial Medico,Critica,2025-10-14
Cruz-Schultz,Energia,Panama,50,BR-00075,2026-01-18,2026-04-26,Insider Malicioso,Alta,1759496,14863425.22,US-001893,user_sarah14_1892,78355fb22f505a014af04e5884458b63,Peru,2023-04-04,Historial Medico,Critica,2026-07-05
"Fox, Odom and Colon",Retail,Chile,50000,BR-00473,2024-10-16,2025-02-26,Malware,Critica,2414654,14976933.05,US-000965,user_qgonzalez_964,8c31f9793cd58b31d0f08c07d66058f0,Costa Rica,2017-07-24,Nombre Completo,Baja,2025-04-02
"Boone, Cole and Aguilar",Retail,Peru,2500,BR-00102,2025-09-03,2026-02-21,Insider Malicioso,Baja,2508476,22760151.02,US-002684,user_qlam_2683,1f1e87b3a399c0ac51ea3d4188516174,Ecuador,2017-05-28,Historial Medico,Critica,2026-04-30
Wood-Clarke,Telecomunicaciones,Panama,1000,BR-00615,2023-08-04,2023-09-02,Ransomware,Media,3460620,4520680.18,US-003457,user_allison81_3456,8b42e00a9e2c707b34e32cbc8d19d90a,Costa Rica,2018-01-07,Historial Medico,Critica,2023-11-16
"Glover, Dunn and Barker",Telecomunicaciones,Ecuador,1000,BR-00465,2021-10-09,2021-12-18,Phishing,Baja,4007523,14641300.4,US-003379,user_qprice_3378,c56e8c15c10f405ec2c5f8d16cd02d79,Ecuador,2017-03-09,Correo Electronico,Media,2022-01-18
"Boyd, Rodriguez and Barnett",Finanzas,Ecuador,50000,BR-00146,2024-05-01,2024-07-23,Inyeccion SQL,Baja,660154,2464993.93,US-004650,user_moorewilliam_4649,bb1b466a0494c210ed9cc62fa6d45411,Brasil,2019-03-03,Historial Medico,Critica,2024-10-09
"Boyd, Rodriguez and Barnett",Finanzas,Ecuador,50000,BR-00674,2023-11-07,2023-12-06,Explotacion de Vulnerabilidad Sin Parche,Media,2373921,3903715.13,US-006564,user_nguyenrichard_6563,e6bdef0de8db7588cc0bcc4c5455466e,Peru,2018-11-29,Numero Telefonico,Baja,2024-01-17
"Mack, White and Mckinney",Salud,Mexico,100,BR-00010,2026-04-01,2026-08-22,Ataque de Fuerza Bruta,Critica,2371984,4988373.05,US-007334,user_bankslaura_7333,67bb4f3da1c5af2f59e0d6f4fe42ac34,Peru,2019-10-22,Correo Electronico,Media,2026-09-22
"Mason, Hanson and Graham",Gobierno,Chile,5000,BR-00711,2024-01-11,2024-06-24,Inyeccion SQL,Alta,1821561,16832538.68,US-004738,user_hramirez_4737,81a716d9e78ab58189163eb8c3095bf7,Panama,2018-06-25,Historial Medico,Critica,2024-09-19
Miller-Smith,Turismo,Mexico,50,BR-00372,2022-08-30,2023-03-20,Ransomware,Alta,4681568,18478435.68,US-006723,user_elizabeth97_6722,f3918bff9b7bf47a1efa12abada7b0ab,Colombia,2016-12-09,Direccion Fisica,Media,2023-05-10
"Boone, Cole and Aguilar",Retail,Peru,2500,BR-00526,2025-05-05,2025-05-09,Explotacion de Vulnerabilidad Sin Parche,Alta,3615028,1972098.18,US-005145,user_christopher26_5144,a94dc42eee137427b3a000474bbfb6bc,Argentina,2024-03-02,Nombre Completo,Baja,2025-07-11
Kemp-Perez,Finanzas,Costa Rica,100,BR-00079,2022-03-13,2022-06-27,Explotacion de Vulnerabilidad Sin Parche,Media,273131,8995739.18,US-002673,user_jose48_2672,ee1cc854f2ee239fdf02cea619a7b97a,Uruguay,2024-11-20,Numero de Tarjeta de Credito,Critica,2022-09-24
"Combs, Kent and Higgins",Retail,Argentina,50000,BR-00036,2025-12-26,2026-02-03,Credenciales Filtradas de Terceros,Critica,2485195,1719584.49,US-001504,user_nmorse_1503,cd5603c490d920b9ce03e32f1e8a556d,Uruguay,2022-06-26,Contrasena,Alta,2026-03-03
Brown and Sons,Tecnologia,Chile,100,BR-00672,2024-10-10,2025-01-27,Inyeccion SQL,Media,1319913,18699445.14,US-004473,user_anthonyking_4472,50c76f059e6311c706cfeede05beaf76,Peru,2023-11-13,Numero Telefonico,Baja,2025-03-31
"Fox, Odom and Colon",Retail,Chile,50000,BR-00653,2022-12-22,2023-06-16,Insider Malicioso,Baja,4305597,18352898.07,US-002327,user_heatherberger_2326,72b35d810ae7247e738a25101b7a2779,Panama,2023-06-04,Numero Telefonico,Baja,2023-09-01
Lynn-Garcia,Energia,Mexico,25000,BR-00229,2022-03-30,2022-04-07,Inyeccion SQL,Media,1147069,6882286.9,US-003505,user_karacampos_3504,403605bef874afb34facb4a59a77641d,Uruguay,2024-05-29,Fecha de Nacimiento,Baja,2022-04-17
Brown and Sons,Tecnologia,Chile,100,BR-00253,2025-10-02,2025-11-13,Insider Malicioso,Alta,802494,16982748.99,US-002008,user_flawson_2007,ce61e04c6890290ada019e5542cdac74,Espana,2024-07-27,Numero de Tarjeta de Credito,Critica,2026-01-06
Murphy-Mullins,Retail,Ecuador,1000,BR-00499,2025-10-06,2026-05-08,Ransomware,Critica,601404,21882707.29,US-002406,user_curtis37_2405,70a167a1c050a9e81956ca408d170bf4,Argentina,2021-09-13,Correo Electronico,Media,2026-07-21
Freeman-Martin,Educacion,Colombia,2500,BR-00551,2023-06-25,2023-08-24,Configuracion Erronea de Servidor,Media,3605754,13137828.72,US-003214,user_seanrodriguez_3213,2f0b1f63056d2711dd4ed4cd3482adca,Costa Rica,2018-07-14,Correo Electronico,Media,2023-11-01
Little-Garcia,Manufactura,Panama,50,BR-00787,2025-05-09,2025-10-15,Phishing,Media,869712,20231692.66,US-001739,user_taylormarie_1738,9d14a297e3443eb70cf5ba510288d73c,Peru,2021-11-12,Numero Telefonico,Baja,2026-01-08
Martinez Ltd,Retail,Estados Unidos,100,BR-00028,2024-02-24,2024-08-09,Phishing,Media,70660,16645490.98,US-003203,user_bwhite_3202,9bb5e588c282f8396e6bb4efac26ff28,Ecuador,2018-10-07,Fecha de Nacimiento,Baja,2024-09-04
"Weaver, Garcia and Hunter",Tecnologia,Espana,50,BR-00782,2025-10-05,2026-03-21,Credenciales Filtradas de Terceros,Baja,1775836,22435412.43,US-002965,user_amymurphy_2964,2b2a1b08a8edd6902d7ec7997f91fa93,Argentina,2018-04-01,Numero Telefonico,Baja,2026-04-29
Hughes LLC,Tecnologia,Argentina,25000,BR-00486,2026-02-28,2026-07-26,Malware,Critica,1319607,20757985.65,US-007684,user_brandi37_7683,9ea38e9653a95788001b6d16701a18eb,Estados Unidos,2024-07-24,Historial de Transacciones,Alta,2026-09-22
Adams LLC,Tecnologia,Mexico,2500,BR-00098,2023-02-16,2023-10-10,Credenciales Filtradas de Terceros,Critica,1753497,7650165.2,US-006260,user_kelly39_6259,ffa29ce7c688e7c38fe52cfd2fc080e7,Costa Rica,2018-01-07,Nombre Completo,Baja,2023-10-17
Conrad PLC,Gobierno,Peru,50,BR-00663,2022-07-23,2022-09-07,Credenciales Filtradas de Terceros,Critica,2483796,12255531.74,US-000524,user_ariaschristopher_523,f2f7e5473566a1dad2269b9607f58b19,Ecuador,2023-01-30,Numero Telefonico,Baja,2022-10-08
"Chambers, Ward and Melendez",Gobierno,Mexico,25000,BR-00221,2023-04-12,2023-04-16,Explotacion de Vulnerabilidad Sin Parche,Media,3078247,21189807.61,US-003803,user_robertprice_3802,896b4ee8c106dd762348cf99c481721f,Peru,2023-09-18,Numero de Tarjeta de Credito,Critica,2023-05-19
Wood-Clarke,Telecomunicaciones,Panama,1000,BR-00605,2026-05-26,2026-07-29,Insider Malicioso,Alta,4187784,8383503.84,US-003457,user_allison81_3456,8b42e00a9e2c707b34e32cbc8d19d90a,Costa Rica,2018-01-07,Historial Medico,Critica,2026-09-22
Vargas PLC,Gobierno,Brasil,100,BR-00052,2026-09-18,2026-09-22,Credenciales Filtradas de Terceros,Alta,4113525,23951134.59,US-006490,user_moconnell_6489,1a1c177a64c678ad5c85c239a0e8bfa9,Mexico,2017-05-02,Correo Electronico,Media,2026-09-22
Adams LLC,Tecnologia,Mexico,2500,BR-00035,2025-04-07,2025-07-28,Insider Malicioso,Media,2275240,22227768.97,US-007253,user_awilliams_7252,5ba693c932fbc4e74bed51deaafb6baa,Brasil,2020-03-07,Nombre Completo,Baja,2025-08-02
"Cline, Hampton and Perez",Retail,Colombia,1000,BR-00488,2022-09-02,2023-03-13,Malware,Alta,899223,23789498.62,US-001900,user_todd03_1899,c38f8233dd366df86834ae913732d498,Argentina,2020-03-09,Fecha de Nacimiento,Baja,2023-04-01
"Jacobs, Santiago and Phelps",Finanzas,Mexico,50000,BR-00063,2025-01-30,2025-04-05,Phishing,Alta,2252587,13582057.95,US-003648,user_phillipstimothy_3647,1b9a1034b030d47a61e0fc1c5808bb60,Argentina,2022-01-19,Nombre Completo,Baja,2025-05-24
"Jefferson, Smith and Wilkerson",Telecomunicaciones,Peru,10000,BR-00725,2023-05-22,2023-09-04,Insider Malicioso,Alta,3731117,24000996.67,US-001755,user_ryanduncan_1754,b258455b160191eca29347e02f82ed0a,Espana,2017-09-04,Numero Telefonico,Baja,2023-10-24
"Boone, Cole and Aguilar",Retail,Peru,2500,BR-00778,2022-04-17,2022-10-20,Phishing,Baja,4053438,11235097.04,US-007084,user_micheledillon_7083,aaddae753412ecf925401e2e58e332c0,Ecuador,2025-09-16,Direccion Fisica,Media,2022-11-05
Lynn-Garcia,Energia,Mexico,25000,BR-00118,2023-12-03,2024-05-24,Ransomware,Alta,1365025,4186745.43,US-000313,user_fsmith_312,75ffe6e0babb687bde09bd1b198c00cf,Brasil,2022-07-13,Correo Electronico,Media,2024-07-28
Gallegos-Wilkerson,Salud,Panama,25000,BR-00110,2022-08-07,2023-03-27,Insider Malicioso,Critica,4810327,21180888.95,US-002092,user_taylorfreeman_2091,8474bad659c732eb9e70567cab8d312d,Uruguay,2019-11-02,Nombre Completo,Baja,2023-04-17
Cruz PLC,Gobierno,Peru,100,BR-00569,2024-08-15,2024-09-03,Ransomware,Media,4413524,18060505.88,US-002391,user_franklinsarah_2390,339f9623556cf4042f74f6b0034cb347,Mexico,2025-10-06,Numero de Identificacion,Alta,2024-09-07
Reed Group,Salud,Colombia,25000,BR-00069,2023-03-17,2023-05-24,Explotacion de Vulnerabilidad Sin Parche,Media,3002391,1646911.24,US-003633,user_soniagarcia_3632,db99dcb8d1663818628266f2de136281,Peru,2021-06-13,Correo Electronico,Media,2023-06-20
Bonilla-Reynolds,Gobierno,Brasil,50,BR-00249,2026-09-15,2026-09-22,Phishing,Media,132497,17204054.46,US-001501,user_xjohnson_1500,8e1904c953876b01d3d2996e86f3316f,Colombia,2021-05-18,Historial de Transacciones,Alta,2026-09-22
Adams LLC,Tecnologia,Mexico,2500,BR-00513,2026-01-30,2026-09-14,Credenciales Filtradas de Terceros,Critica,3115578,18442966.53,US-007082,user_matthewjackson_7081,75c770697bfea7cf8b344268bd308538,Peru,2022-05-10,Contrasena,Alta,2026-09-22
Ward Ltd,Finanzas,Chile,50,BR-00796,2025-03-29,2025-09-16,Configuracion Erronea de Servidor,Alta,3142184,4929887.37,US-004262,user_tjones_4261,592cf3b7f1a282a2bf0b0a616fc9dc9a,Espana,2022-05-28,Direccion Fisica,Media,2025-11-19
Johnson Group,Tecnologia,Uruguay,50000,BR-00759,2025-07-31,2025-08-18,Insider Malicioso,Baja,4115068,15586515.88,US-006852,user_jleon_6851,7606d8aceff046b1dcdebdfb8d3b7ac2,Estados Unidos,2020-04-18,Contrasena,Alta,2025-09-21
Mccormick PLC,Tecnologia,Colombia,1000,BR-00038,2025-12-25,2026-04-22,Ataque de Fuerza Bruta,Baja,4555049,12110373.6,US-001805,user_gbarrett_1804,836e2fc890b53554982b3c20d688b9c6,Espana,2021-07-12,Contrasena,Alta,2026-06-11
Pierce-Roberts,Telecomunicaciones,Costa Rica,25000,BR-00195,2025-04-24,2025-10-16,Credenciales Filtradas de Terceros,Critica,931482,12532348.97,US-002844,user_brittanymoore_2843,95cdb989d4e461ea80541ec90cd5bfc2,Estados Unidos,2018-09-21,Contrasena,Alta,2025-12-28
"Clark, Cox and Schmidt",Finanzas,Brasil,25000,BR-00420,2022-06-12,2023-01-17,Insider Malicioso,Alta,2728562,21366673.86,US-006068,user_powelllindsey_6067,0b66666e5ad33b8f4969d602540fe264,Peru,2022-10-07,Fecha de Nacimiento,Baja,2023-04-07
"Jefferson, Smith and Wilkerson",Telecomunicaciones,Peru,10000,BR-00330,2023-07-25,2023-12-13,Ataque a Cadena de Suministro,Critica,2916297,2480665.97,US-006903,user_john47_6902,938153316e3be5d7518f239601467340,Colombia,2026-02-13,Contrasena,Alta,2024-03-05
Goodman PLC,Turismo,Ecuador,50000,BR-00655,2024-12-20,2025-07-27,Ataque a Cadena de Suministro,Alta,1294225,22430727.28,US-003086,user_devinjohnson_3085,31e202a0dde1bca6318513e14b852f3e,Espana,2018-03-14,Historial de Transacciones,Alta,2025-08-17
Lynn-Garcia,Energia,Mexico,25000,BR-00118,2023-12-03,2024-05-24,Ransomware,Alta,1365025,4186745.43,US-005626,user_daniellewalker_5625,d11d449a0488bdd63df18a390c0b7d80,Colombia,2024-05-20,Numero Telefonico,Baja,2024-06-04
Brown and Sons,Tecnologia,Chile,100,BR-00253,2025-10-02,2025-11-13,Insider Malicioso,Alta,802494,16982748.99,US-002924,user_jessicarush_2923,f3541b1216d373a6ba2d8d1e70cdc5e7,Mexico,2021-06-06,Contrasena,Alta,2025-11-14
"Acosta, Williams and Mcmillan",Energia,Costa Rica,25000,BR-00338,2025-10-20,2025-11-09,Configuracion Erronea de Servidor,Baja,4309847,7241087.76,US-000569,user_scott72_568,e6d977fc61c1726238f6168defd4807a,Argentina,2023-06-23,Numero Telefonico,Baja,2025-12-19
Bell-Williams,Retail,Colombia,250,BR-00586,2024-05-28,2024-06-24,Explotacion de Vulnerabilidad Sin Parche,Alta,2820156,6545391.79,US-001488,user_hartmichael_1487,0ad4d944aa1d8e4ef7b45c63abf756c2,Espana,2026-07-12,Contrasena,Alta,2024-07-03
"Boyd, Rodriguez and Barnett",Finanzas,Ecuador,50000,BR-00506,2026-01-09,2026-08-08,Explotacion de Vulnerabilidad Sin Parche,Baja,1360491,3625595.74,US-006564,user_nguyenrichard_6563,e6bdef0de8db7588cc0bcc4c5455466e,Peru,2018-11-29,Numero de Identificacion,Alta,2026-08-25
"Boyd, Rodriguez and Barnett",Finanzas,Ecuador,50000,BR-00207,2023-07-19,2023-09-18,Configuracion Erronea de Servidor,Media,3977657,14627767.55,US-003244,user_figueroanathan_3243,ba8fb212e87c0f3b7e69c49e1e54697c,Brasil,2019-01-10,Nombre Completo,Baja,2023-11-29
"Clark, Cox and Schmidt",Finanzas,Brasil,25000,BR-00321,2023-07-14,2023-11-30,Insider Malicioso,Baja,397615,9037853.51,US-006589,user_thompsonjessica_6588,70257d337a1db9466c553d8f6488a822,Ecuador,2019-05-23,Numero de Tarjeta de Credito,Critica,2024-01-07
"Jacobs, Santiago and Phelps",Finanzas,Mexico,50000,BR-00156,2023-05-08,2023-09-15,Ataque de Fuerza Bruta,Critica,2630283,21723646.03,US-000198,user_stonedylan_197,ac3d2ca812f0cb92298c206766c0bcfe,Brasil,2018-09-22,Historial de Transacciones,Alta,2023-11-04
Murphy-Mullins,Retail,Ecuador,1000,BR-00359,2026-06-03,2026-07-27,Insider Malicioso,Media,2795669,14336710.88,US-002170,user_smithtracey_2169,616864571871701103df4d7e9d3eb82b,Estados Unidos,2019-05-01,Contrasena,Alta,2026-08-22
"Gibson, Lowe and Lawson",Tecnologia,Uruguay,25000,BR-00597,2022-10-07,2023-04-16,Explotacion de Vulnerabilidad Sin Parche,Critica,3988024,16694692.03,US-007839,user_nwheeler_7838,51ac431de0e9f70488e603e42c7100db,Argentina,2017-08-20,Fecha de Nacimiento,Baja,2023-05-26
Freeman-Martin,Educacion,Colombia,2500,BR-00313,2022-07-01,2023-02-21,Configuracion Erronea de Servidor,Baja,769004,22272532.25,US-005656,user_charlesortiz_5655,cf51d5ef5d32141e161345df452fd600,Colombia,2017-11-14,Direccion Fisica,Media,2023-04-19
"Cline, Hampton and Perez",Retail,Colombia,1000,BR-00366,2024-02-21,2024-05-09,Phishing,Media,401645,7511215.52,US-006883,user_kellyterri_6882,b79c45b3f229b13ea283d82dd5f22840,Uruguay,2024-05-05,Direccion Fisica,Media,2024-05-20
Bell-Williams,Retail,Colombia,250,BR-00143,2022-04-29,2022-11-01,Explotacion de Vulnerabilidad Sin Parche,Critica,2849173,14359482.71,US-000039,user_nortoneddie_38,aceee4226f08cd03641ed463cacb88eb,Brasil,2020-05-12,Numero Telefonico,Baja,2023-01-27
Davis-Kelley,Energia,Colombia,250,BR-00675,2024-08-02,2025-03-12,Inyeccion SQL,Critica,3310646,3764684.65,US-001013,user_fglover_1012,99277be4daa0ff926c567039f4068ad7,Chile,2018-04-19,Numero de Tarjeta de Credito,Critica,2025-06-01
Conrad PLC,Gobierno,Peru,50,BR-00688,2026-03-22,2026-06-03,Credenciales Filtradas de Terceros,Media,1797103,23838441.89,US-000554,user_nbell_553,f000797a374d9bb0342b06d4582627c8,Colombia,2021-08-31,Fecha de Nacimiento,Baja,2026-08-08
Miller-Smith,Turismo,Mexico,50,BR-00550,2023-07-28,2024-03-12,Ataque a Cadena de Suministro,Alta,3411972,8806796.69,US-000610,user_luiscordova_609,d39b207412bf4d9c70bb89932c83a50a,Mexico,2025-06-23,Historial Medico,Critica,2024-05-04
"Glover, Dunn and Barker",Telecomunicaciones,Ecuador,1000,BR-00400,2024-02-25,2024-05-22,Configuracion Erronea de Servidor,Baja,3669769,2508503.98,US-001411,user_cynthiaduncan_1410,4b96f65e9998e9857720d55bb58481c1,Espana,2026-03-18,Historial Medico,Critica,2024-08-12
Martinez Ltd,Retail,Estados Unidos,100,BR-00144,2024-11-07,2024-12-02,Inyeccion SQL,Baja,673296,21258539.72,US-004384,user_kathleenhendrix_4383,3b44e1764465110f7f45f608f6b219e6,Colombia,2019-05-08,Nombre Completo,Baja,2025-03-02
"Richardson, Velasquez and Wilson",Tecnologia,Espana,250,BR-00464,2025-04-14,2025-08-22,Explotacion de Vulnerabilidad Sin Parche,Critica,554783,23747209.29,US-006303,user_emily17_6302,ff0febab65ea54b750f9c6b4dcd2da92,Colombia,2016-12-04,Contrasena,Alta,2025-09-09
Harris-Allen,Retail,Mexico,25000,BR-00748,2024-10-23,2024-11-03,Credenciales Filtradas de Terceros,Critica,432074,21659204.73,US-000292,user_oharris_291,f99671f10863803893521b048b6ca909,Brasil,2026-05-04,Historial de Transacciones,Alta,2025-01-13
Cruz-Schultz,Energia,Panama,50,BR-00002,2022-09-22,2023-01-13,Credenciales Filtradas de Terceros,Alta,1368625,12878819.57,US-007236,user_millerstephanie_7235,19df1de15d4233354c56fe5fc1555aac,Chile,2018-05-20,Direccion Fisica,Media,2023-01-29
Ward Ltd,Finanzas,Chile,50,BR-00757,2023-02-06,2023-04-12,Credenciales Filtradas de Terceros,Media,4805372,4320886.12,US-006225,user_areeves_6224,dfddabe0baef6d69ec49eb2f7029cc95,Brasil,2020-10-13,Correo Electronico,Media,2023-05-06
Walton LLC,Salud,Espana,2500,BR-00398,2024-01-24,2024-02-26,Inyeccion SQL,Critica,2190984,17824788.25,US-003625,user_osalas_3624,640847750643dfd644fee8162bcdc346,Chile,2024-05-17,Direccion Fisica,Media,2024-03-15
Little-Garcia,Manufactura,Panama,50,BR-00086,2024-06-05,2024-06-20,Configuracion Erronea de Servidor,Critica,1712541,23500605.29,US-005441,user_krodriguez_5440,4336d96229d5852a21b9179bfd356abf,Espana,2021-01-01,Numero de Identificacion,Alta,2024-07-30
"Richardson, Velasquez and Wilson",Tecnologia,Espana,250,BR-00167,2025-04-12,2025-11-23,Phishing,Baja,3947759,17976135.12,US-006617,user_tfuller_6616,db60d9db9ad3d8bd1131798bb49c3da0,Uruguay,2024-07-27,Numero de Tarjeta de Credito,Critica,2025-12-20
"Weaver, Garcia and Hunter",Tecnologia,Espana,50,BR-00328,2024-08-15,2024-10-20,Phishing,Alta,493630,5516918.29,US-002714,user_vjackson_2713,31d4f459f7f2e4b2e1fa54ed3b9c45e8,Brasil,2021-03-29,Contrasena,Alta,2024-12-02
Davis-Kelley,Energia,Colombia,250,BR-00351,2024-05-31,2024-12-21,Credenciales Filtradas de Terceros,Critica,1000525,1303967.36,US-004210,user_tonylang_4209,d16fb5ce0753cce6ebe8abd868ccbf6b,Argentina,2019-06-21,Correo Electronico,Media,2025-03-04
"Combs, Kent and Higgins",Retail,Argentina,50000,BR-00247,2025-12-05,2026-02-09,Phishing,Alta,2819733,12531904.76,US-000843,user_ilawson_842,edc6099b055399d2e5eb0527bb6391f4,Argentina,2022-12-11,Historial de Transacciones,Alta,2026-03-21
"Norton, Foster and Pacheco",Energia,Estados Unidos,1000,BR-00749,2026-09-01,2026-09-22,Ransomware,Critica,3739856,21125544.12,US-000876,user_mirandamoreno_875,ab64bb79988f3e3598393025569cec4f,Estados Unidos,2025-01-31,Numero de Identificacion,Alta,2026-09-22
"Jacobs, Santiago and Phelps",Finanzas,Mexico,50000,BR-00716,2022-05-24,2022-09-16,Explotacion de Vulnerabilidad Sin Parche,Critica,36839,5143017.02,US-001305,user_david46_1304,f081d8170d740d625ccfa1746c23fc5a,Brasil,2026-08-11,Contrasena,Alta,2022-10-29
"Cline, Hampton and Perez",Retail,Colombia,1000,BR-00488,2022-09-02,2023-03-13,Malware,Alta,899223,23789498.62,US-002841,user_rebecca03_2840,24671be0dcdd652b8c1876afff7a65fa,Mexico,2018-12-18,Numero de Identificacion,Alta,2023-04-12
Coleman Ltd,Turismo,Estados Unidos,50000,BR-00777,2025-07-23,2025-09-17,Ataque de Fuerza Bruta,Critica,4685814,18211793.72,US-002261,user_collinsmichael_2260,48d9e6cfa91a02f4842f449d0858ed5c,Uruguay,2026-03-21,Correo Electronico,Media,2025-09-20
