nombre_organizacion,sector_organizacion,pais_organizacion,tamano_empleados_organizacion,codigo_brecha,fecha_ocurrencia,fecha_deteccion,vector_ataque,severidad_incidente,registros_afectados_total,costo_estimado_total,codigo_usuario,pseudonimo_usuario,email_hash_usuario,pais_residencia_usuario,fecha_registro_usuario,tipo_dato_expuesto,categoria_sensibilidad_dato,fecha_notificacion_usuario
Wood-Clarke,Telecomunicaciones,Panama,1000,BR-00750,2022-09-09,2023-04-08,Explotacion de Vulnerabilidad Sin Parche,Critica,4277743,20475765.75,US-003335,user_valeriesanchez_3334,a70e5160c061b80d69f822b33366b759,Peru,2016-12-17,Historial Medico,Critica,2023-05-19
Cruz PLC,Gobierno,Peru,100,BR-00529,2025-05-27,2026-01-16,Ransomware,Critica,3750483,16432726.66,US-000521,user_josephhernandez_520,e4cd205c5abd22552c9d1a1ce8f88ff8,Argentina,2022-08-21,Contrasena,Alta,2026-03-12
"Hunt, Brown and Hudson",Gobierno,Colombia,250,BR-00388,2024-04-30,2024-06-21,Explotacion de Vulnerabilidad Sin Parche,Baja,4401420,242172.73,US-002048,user_jgreen_2047,a99c25af21ec9d2c78bb21ef3305935b,Estados Unidos,2022-10-13,Fecha de Nacimiento,Baja,2024-08-29
"Mills, Li and Brooks",Finanzas,Espana,1000,BR-00326,2021-11-19,2022-06-24,Explotacion de Vulnerabilidad Sin Parche,Alta,3114900,15886357.1,US-005163,user_fvincent_5162,715d73c2d9296ecf71e07729738ca7df,Costa Rica,2017-02-27,Nombre Completo,Baja,2022-07-09
Coleman Ltd,Turismo,Estados Unidos,50000,BR-00272,2024-09-29,2024-09-30,Explotacion de Vulnerabilidad Sin Parche,Critica,2637002,16134775.45,US-004984,user_ryan10_4983,8c3f31635e3bf16194b6eb6dc21a77c9,Argentina,2024-03-28,Historial Medico,Critica,2024-12-24
Coleman Ltd,Turismo,Estados Unidos,50000,BR-00051,2024-12-16,2025-07-30,Malware,Alta,2925094,4395486.93,US-007134,user_catherinelopez_7133,206212e34fa3ecb27e47953658d69d96,Chile,2019-04-21,Numero Telefonico,Baja,2025-10-06
"Mason, Hanson and Graham",Gobierno,Chile,5000,BR-00139,2022-06-09,2022-09-08,Ataque de Fuerza Bruta,Critica,3137508,12234628.58,US-007502,user_raymond77_7501,5c8769c27d3f4eecc3c30c17a70f1473,Estados Unidos,2018-08-02,Numero de Identificacion,Alta,2022-12-04
"Mitchell, Reyes and Bender",Telecomunicaciones,Ecuador,10000,BR-00204,2024-09-07,2025-01-22,Credenciales Filtradas de Terceros,Alta,1984915,23874507.04,US-006679,user_jamesterrell_6678,6a98b586561441e13a5b3dccfbec5dd8,Uruguay,2026-03-17,Historial de Transacciones,Alta,2025-03-01
Murphy-Mullins,Retail,Ecuador,1000,BR-00090,2025-01-18,2025-07-26,Inyeccion SQL,Critica,1075702,19266171.79,US-000752,user_louis43_751,ed377d4535cd5cacbc2fb6a8aa4900aa,Brasil,2023-12-24,Fecha de Nacimiento,Baja,2025-10-10
"Cline, Hampton and Perez",Retail,Colombia,1000,BR-00357,2023-08-25,2024-03-24,Credenciales Filtradas de Terceros,Critica,4006794,12882194.04,US-005005,user_gabriel31_5004,e759ff42de3f8a8c059c15a2d0e6c46a,Estados Unidos,2017-11-02,Direccion Fisica,Media,2024-06-19
Reed Group,Salud,Colombia,25000,BR-00408,2026-07-17,2026-09-22,Insider Malicioso,Critica,2887789,8107722.67,US-007131,user_lisamurray_7130,b6969a590487231a129a485a0a3bb0c1,Mexico,2019-01-25,Numero de Tarjeta de Credito,Critica,2026-09-22
Ward Ltd,Finanzas,Chile,50,BR-00256,2022-09-04,2022-10-04,Inyeccion SQL,Alta,1129114,9423846.86,US-002312,user_rbernard_2311,c0309d20d329158ebc564dbf0a554993,Peru,2023-06-03,Contrasena,Alta,2022-10-18
Wood-Clarke,Telecomunicaciones,Panama,1000,BR-00449,2026-09-09,2026-09-22,Ataque a Cadena de Suministro,Critica,1079496,16225964.54,US-001292,user_jacqueline18_1291,092b993c80658e2068d37d3f36e0d841,Panama,2018-09-02,Historial Medico,Critica,2026-09-22
Bell-Williams,Retail,Colombia,250,BR-00625,2022-05-07,2022-06-27,Configuracion Erronea de Servidor,Critica,1460722,3287466.68,US-002114,user_tracywhite_2113,f673471b64a35c795743c4f61305fc01,Brasil,2021-04-27,Historial de Transacciones,Alta,2022-09-20
Brown and Sons,Tecnologia,Chile,100,BR-00021,2024-02-06,2024-05-29,Insider Malicioso,Alta,1250628,15796803.51,US-007548,user_markmack_7547,755141c8276b959bd9f9e80fdb39370b,Argentina,2019-06-25,Correo Electronico,Media,2024-06-11
Freeman-Martin,Educacion,Colombia,2500,BR-00792,2023-12-21,2024-05-03,Insider Malicioso,Media,1593891,6006605.11,US-006475,user_daniel89_6474,7d31566b03a7c035ebb6a8116b21db2d,Panama,2024-09-10,Numero Telefonico,Baja,2024-05-09
Collins-Harris,Educacion,Peru,1000,BR-00705,2026-08-04,2026-09-22,Ataque de Fuerza Bruta,Alta,4251105,2178978.71,US-001600,user_kyle49_1599,7230c1de9cd4599da695937b120fe3b1,Espana,2022-03-20,Contrasena,Alta,2026-09-22
Bell-Williams,Retail,Colombia,250,BR-00137,2021-10-05,2021-12-27,Credenciales Filtradas de Terceros,Alta,1451683,19171823.85,US-000146,user_vpierce_145,36c52b0d4ea95d03030caf96a8ca8d77,Mexico,2022-07-15,Historial de Transacciones,Alta,2022-02-23
"Mitchell, Reyes and Bender",Telecomunicaciones,Ecuador,10000,BR-00308,2023-03-17,2023-09-18,Inyeccion SQL,Baja,1277271,8143973.31,US-002850,user_sabrinasteele_2849,a61cf2c81b30acd4b3bdb62a4ddc5479,Peru,2026-03-05,Fecha de Nacimiento,Baja,2023-12-14
"Mason, Hanson and Graham",Gobierno,Chile,5000,BR-00139,2022-06-09,2022-09-08,Ataque de Fuerza Bruta,Critica,3137508,12234628.58,US-000715,user_hogandaniel_714,2c1b09e5114cc32e66d40ee77df53c5a,Panama,2018-10-02,Direccion Fisica,Media,2022-10-21
Adams-Fowler,Tecnologia,Brasil,100,BR-00345,2024-01-07,2024-04-03,Insider Malicioso,Alta,559773,20992556.31,US-000266,user_williammiller_265,f325129062260fbede90f9b520259814,Brasil,2020-03-27,Numero de Identificacion,Alta,2024-04-18
Collins-Harris,Educacion,Peru,1000,BR-00705,2026-08-04,2026-09-22,Ataque de Fuerza Bruta,Alta,4251105,2178978.71,US-004428,user_donna60_4427,5b0a2188f8de4644aeaafa380c66b505,Argentina,2021-09-08,Historial de Transacciones,Alta,2026-09-22
Freeman-Martin,Educacion,Colombia,2500,BR-00008,2025-07-07,2025-11-25,Ataque a Cadena de Suministro,Media,3780884,3420691.33,US-003600,user_marilyn13_3599,fbbbd1edf06bc84bbc3804050c3d509d,Mexico,2019-04-15,Nombre Completo,Baja,2025-12-26
"Combs, Kent and Higgins",Retail,Argentina,50000,BR-00476,2022-06-26,2022-07-18,Credenciales Filtradas de Terceros,Media,2255599,18562594.56,US-004092,user_gomezanthony_4091,03a80a099b67df71702af7bfe7ab68f5,Argentina,2018-05-26,Numero de Identificacion,Alta,2022-08-15
Reed-Weiss,Gobierno,Uruguay,100,BR-00402,2025-03-15,2025-07-27,Phishing,Media,1351990,8868016.96,US-006996,user_hogancarol_6995,cde733773e02274f840c95792949a6a9,Espana,2026-01-28,Numero de Identificacion,Alta,2025-09-20
Powell Ltd,Gobierno,Brasil,50,BR-00050,2024-07-20,2025-01-05,Configuracion Erronea de Servidor,Alta,3832048,23648604.88,US-003306,user_morgan25_3305,3cd5e7f5e8845ba9730bb09cca280889,Peru,2022-10-18,Nombre Completo,Baja,2025-02-26
Collins-Harris,Educacion,Peru,1000,BR-00770,2024-12-12,2025-03-11,Ransomware,Alta,98964,12950801.88,US-002445,user_vasquezjason_2444,675f30f19ed45fa92bce302c6c75a6e9,Colombia,2025-06-03,Numero de Identificacion,Alta,2025-03-20
Kemp-Perez,Finanzas,Costa Rica,100,BR-00773,2026-03-01,2026-09-17,Inyeccion SQL,Media,3299419,12473765.9,US-004293,user_jamie84_4292,72ff4af4551573662163cc67d485e9f8,Panama,2022-12-15,Fecha de Nacimiento,Baja,2026-09-22
"Murphy, Ashley and Hutchinson",Salud,Ecuador,10000,BR-00680,2023-06-18,2023-10-14,Ataque a Cadena de Suministro,Media,994198,3060787.0,US-000905,user_kimberly97_904,8be898cad35ff730a9824a43492ed194,Chile,2017-12-12,Direccion Fisica,Media,2023-11-01
Hunt PLC,Finanzas,Ecuador,100,BR-00677,2022-05-02,2022-06-01,Ataque de Fuerza Bruta,Alta,981851,8048368.86,US-007737,user_jenniferstevens_7736,aefacfbab6906c062ab85868c80d616d,Panama,2020-05-05,Contrasena,Alta,2022-07-11
Murphy-Mullins,Retail,Ecuador,1000,BR-00410,2022-08-06,2022-08-28,Ataque a Cadena de Suministro,Media,1476804,440582.98,US-006271,user_mcarpenter_6270,84099a3b736a1bf77724c37889a6d00f,Mexico,2020-03-13,Nombre Completo,Baja,2022-11-11
"Richardson, Velasquez and Wilson",Tecnologia,Espana,250,BR-00602,2023-01-28,2023-08-07,Insider Malicioso,Critica,133008,7689656.73,US-002563,user_martinezandrew_2562,05f779b608653367c05043fe629cb0ab,Colombia,2025-02-26,Nombre Completo,Baja,2023-09-07
Wood-Clarke,Telecomunicaciones,Panama,1000,BR-00115,2025-12-28,2026-02-15,Malware,Alta,2101226,6804276.87,US-006331,user_matthew69_6330,5e55c4f09ec9238c1118c0d2fff998a1,Brasil,2020-02-27,Historial Medico,Critica,2026-03-20
Lynn-Garcia,Energia,Mexico,25000,BR-00189,2023-06-02,2023-11-21,Malware,Media,4644776,9788782.22,US-007161,user_pamelafloyd_7160,6525fa1100c7ccae5394246a00f50d41,Argentina,2017-08-24,Direccion Fisica,Media,2023-11-30
Hughes LLC,Tecnologia,Argentina,25000,BR-00478,2026-04-04,2026-07-14,Phishing,Critica,620326,23614561.59,US-005805,user_jessica32_5804,e7ef328a0f5fff7ea7bc0194c4e1026d,Chile,2023-02-27,Direccion Fisica,Media,2026-09-22
Cruz-Schultz,Energia,Panama,50,BR-00164,2022-09-11,2022-09-24,Insider Malicioso,Critica,4607951,6748023.01,US-006835,user_rachelcole_6834,6ac53536e9eaa0e9f467f35593138317,Peru,2023-12-22,Direccion Fisica,Media,2022-10-02
Perkins Inc,Telecomunicaciones,Costa Rica,10000,BR-00542,2022-09-24,2022-10-18,Ataque de Fuerza Bruta,Media,4842781,24579226.58,US-007038,user_savagemarcus_7037,90c1ab92462b9480bcdeab9726ffee8e,Colombia,2025-12-14,Historial de Transacciones,Alta,2022-12-30
"Cline, Hampton and Perez",Retail,Colombia,1000,BR-00613,2023-07-08,2024-01-06,Ataque de Fuerza Bruta,Alta,4240642,10990539.32,US-002180,user_davisdonald_2179,10a779f7532082f0d27ae527f6b529ca,Costa Rica,2024-03-09,Nombre Completo,Baja,2024-03-22
"Cline, Hampton and Perez",Retail,Colombia,1000,BR-00154,2025-02-19,2025-09-14,Ataque a Cadena de Suministro,Baja,1258294,5432295.57,US-000697,user_brittany12_696,43cd542a8156095564cc46811b217491,Argentina,2023-11-27,Historial de Transacciones,Alta,2025-09-16
Coleman Ltd,Turismo,Estados Unidos,50000,BR-00484,2022-10-22,2022-11-26,Explotacion de Vulnerabilidad Sin Parche,Alta,676951,18369945.42,US-001298,user_jenniferperez_1297,0575d3a10bdfcee7722dfc7553d828d7,Brasil,2026-02-21,Numero Telefonico,Baja,2023-02-09
"Richardson, Velasquez and Wilson",Tecnologia,Espana,250,BR-00167,2025-04-12,2025-11-23,Phishing,Baja,3947759,17976135.12,US-002831,user_jacobmeza_2830,e87ad0ea565ad01cabc6e03a99439a23,Argentina,2019-06-13,Fecha de Nacimiento,Baja,2025-12-21
"Gibson, Lowe and Lawson",Tecnologia,Uruguay,25000,BR-00353,2022-11-05,2023-04-10,Configuracion Erronea de Servidor,Baja,775375,7623049.6,US-000899,user_alvaradolarry_898,79668b9c59693e418535023125cd1f33,Costa Rica,2017-11-01,Numero de Identificacion,Alta,2023-05-18
"Murphy, Ashley and Hutchinson",Salud,Ecuador,10000,BR-00392,2023-12-22,2024-04-18,Credenciales Filtradas de Terceros,Baja,2438936,1032946.37,US-003538,user_laurie77_3537,51ea43e109314ce68fda4bb26a1f34e5,Estados Unidos,2021-12-17,Nombre Completo,Baja,2024-06-04
Gallegos-Wilkerson,Salud,Panama,25000,BR-00504,2023-01-30,2023-03-02,Configuracion Erronea de Servidor,Critica,2128936,22516181.68,US-001174,user_katelynlynn_1173,d493206e5f9c9491c5c2d833a3da6c23,Mexico,2024-05-18,Historial de Transacciones,Alta,2023-05-22
Brown and Sons,Tecnologia,Chile,100,BR-00752,2022-12-28,2023-02-28,Ataque a Cadena de Suministro,Media,280737,1798582.38,US-007465,user_leemark_7464,1fb8be0dd4a6218c21ece742fdb64506,Argentina,2018-05-01,Correo Electronico,Media,2023-05-21
"Mills, Li and Brooks",Finanzas,Espana,1000,BR-00747,2024-10-18,2024-11-20,Explotacion de Vulnerabilidad Sin Parche,Critica,4250303,24766546.11,US-006053,user_kennethtran_6052,bab950f032b8e7c7ed939bdbaebcf55e,Espana,2025-07-04,Numero de Identificacion,Alta,2025-02-04
Brown and Sons,Tecnologia,Chile,100,BR-00352,2024-12-11,2025-01-30,Malware,Media,3218762,2005316.57,US-003046,user_stephanie20_3045,b38a0c8d0d56bfc79acceff95725dd51,Uruguay,2024-04-15,Nombre Completo,Baja,2025-02-16
Cruz PLC,Gobierno,Peru,100,BR-00561,2022-05-14,2022-07-12,Ataque de Fuerza Bruta,Baja,116727,5358243.61,US-002391,user_franklinsarah_2390,339f9623556cf4042f74f6b0034cb347,Mexico,2025-10-06,Numero de Identificacion,Alta,2022-10-08
"Mitchell, Reyes and Bender",Telecomunicaciones,Ecuador,10000,BR-00040,2023-12-22,2024-02-06,Inyeccion SQL,Baja,1011615,8654572.8,US-005118,user_markmedina_5117,d41aa7c271080b280186b720a703224b,Chile,2022-07-23,Contrasena,Alta,2024-05-06
Freeman-Martin,Educacion,Colombia,2500,BR-00551,2023-06-25,2023-08-24,Configuracion Erronea de Servidor,Media,3605754,13137828.72,US-004131,user_calebmorales_4130,3fc0650ae1d2b406a891d16d51ce5136,Estados Unidos,2021-10-08,Direccion Fisica,Media,2023-10-18
"Jefferson, Smith and Wilkerson",Telecomunicaciones,Peru,10000,BR-00378,2025-02-10,2025-09-07,Configuracion Erronea de Servidor,Media,2736882,977107.93,US-000149,user_brendamiller_148,9711bfc0cea193f81ce12f99d8c10d00,Espana,2022-04-03,Numero de Tarjeta de Credito,Critica,2025-09-29
"Weaver, Garcia and Hunter",Tecnologia,Espana,50,BR-00479,2024-02-05,2024-04-21,Ataque de Fuerza Bruta,Media,1340120,6350434.59,US-000301,user_nlopez_300,3074cb1c47174c0b8bbb2fc0cdeccd32,Estados Unidos,2017-08-03,Numero de Identificacion,Alta,2024-07-08
Cruz PLC,Gobierno,Peru,100,BR-00384,2024-09-21,2025-04-07,Explotacion de Vulnerabilidad Sin Parche,Alta,970566,4466225.51,US-005284,user_mckenziebobby_5283,39f697c2f3c91979163a2f57ee8ef66c,Ecuador,2024-05-17,Historial Medico,Critica,2025-05-01
"Norton, Foster and Pacheco",Energia,Estados Unidos,1000,BR-00337,2024-10-28,2024-12-07,Inyeccion SQL,Alta,4314325,18145676.13,US-001121,user_joseph13_1120,855304b5a345ba4d069749147458218f,Mexico,2024-12-02,Contrasena,Alta,2024-12-14
Hunt PLC,Finanzas,Ecuador,100,BR-00124,2023-10-17,2024-01-21,Insider Malicioso,Alta,3161029,16819669.16,US-004523,user_jmaldonado_4522,64006f50adb920d55a7df787a3c4e10e,Costa Rica,2022-02-10,Numero de Identificacion,Alta,2024-04-03
Brown and Sons,Tecnologia,Chile,100,BR-00253,2025-10-02,2025-11-13,Insider Malicioso,Alta,802494,16982748.99,US-007262,user_westwesley_7261,d8b42479207cb730d1459303fe454c82,Estados Unidos,2017-05-04,Contrasena,Alta,2025-12-10
"Richardson, Velasquez and Wilson",Tecnologia,Espana,250,BR-00602,2023-01-28,2023-08-07,Insider Malicioso,Critica,133008,7689656.73,US-004745,user_andrewlowery_4744,5dd4751e77b4c27b06a7d545e0a4d72a,Ecuador,2024-09-16,Direccion Fisica,Media,2023-10-22
"Combs, Kent and Higgins",Retail,Argentina,50000,BR-00013,2022-11-30,2023-02-23,Ataque de Fuerza Bruta,Baja,961172,11899211.37,US-001847,user_kellerrachel_1846,a35ee0c391038b7aedb7af75e719a91b,Mexico,2022-08-29,Direccion Fisica,Media,2023-03-24
Freeman-Martin,Educacion,Colombia,2500,BR-00008,2025-07-07,2025-11-25,Ataque a Cadena de Suministro,Media,3780884,3420691.33,US-001597,user_vday_1596,7269d83033d779c2bed3729564a14f6f,Estados Unidos,2021-01-28,Numero de Identificacion,Alta,2025-12-25
Baker-Stewart,Telecomunicaciones,Argentina,100,BR-00455,2023-08-25,2023-09-26,Malware,Media,4442054,4386429.45,US-005504,user_laurafoster_5503,5cb04faba47288280dd52a52b2ff22c6,Espana,2019-06-20,Historial Medico,Critica,2023-12-12
Bonilla-Reynolds,Gobierno,Brasil,50,BR-00168,2023-04-02,2023-04-16,Ataque a Cadena de Suministro,Alta,4332186,21938851.03,US-006036,user_danielle12_6035,aa54ff0ad342e9a1418da2806aac6912,Ecuador,2023-01-14,Historial Medico,Critica,2023-06-26
Conrad PLC,Gobierno,Peru,50,BR-00334,2024-12-31,2025-02-22,Phishing,Critica,239261,22093500.14,US-001939,user_houseamanda_1938,1cd0c16c7ce00c86ad2ee2349137b99d,Uruguay,2023-10-13,Historial de Transacciones,Alta,2025-04-28
"Cline, Hampton and Perez",Retail,Colombia,1000,BR-00613,2023-07-08,2024-01-06,Ataque de Fuerza Bruta,Alta,4240642,10990539.32,US-002833,user_stephenowens_2832,0f9e5d4420cca28143676be5c230a6e4,Panama,2017-08-14,Historial de Transacciones,Alta,2024-03-06
Gallegos-Wilkerson,Salud,Panama,25000,BR-00110,2022-08-07,2023-03-27,Insider Malicioso,Critica,4810327,21180888.95,US-007195,user_jennifer97_7194,1c4332eda0f6d9a777b3245b4cbcad2e,Estados Unidos,2017-10-15,Numero de Identificacion,Alta,2023-06-08
"Stephens, Hayes and Holmes",Telecomunicaciones,Argentina,250,BR-00418,2026-05-16,2026-09-22,Explotacion de Vulnerabilidad Sin Parche,Media,696823,6821161.71,US-002151,user_carla63_2150,b5aced78cd231102df8376579478c4d9,Argentina,2019-11-30,Historial Medico,Critica,2026-09-22
"Chambers, Ward and Melendez",Gobierno,Mexico,25000,BR-00433,2023-04-11,2023-04-20,Ataque de Fuerza Bruta,Baja,1978174,23017127.77,US-006335,user_olee_6334,a3f96d8a640703efd6692d36c0a4b10a,Espana,2017-07-21,Correo Electronico,Media,2023-06-21
"Weaver, Garcia and Hunter",Tecnologia,Espana,50,BR-00555,2025-09-20,2026-04-10,Configuracion Erronea de Servidor,Critica,4554365,5000419.97,US-002258,user_holmesallison_2257,cfd1d1a80763e5fee7bc30628b948627,Ecuador,2022-04-27,Numero Telefonico,Baja,2026-07-04
Hunt PLC,Finanzas,Ecuador,100,BR-00260,2026-08-21,2026-09-22,Phishing,Media,3643573,9268974.31,US-007489,user_nicolesimmons_7488,8b6fd1be827235f6e54741d243ff09d7,Mexico,2020-12-12,Nombre Completo,Baja,2026-09-22
Cruz PLC,Gobierno,Peru,100,BR-00561,2022-05-14,2022-07-12,Ataque de Fuerza Bruta,Baja,116727,5358243.61,US-000212,user_ndavis_211,68bd8627f1167c5d8e7378995d06ffa2,Colombia,2018-08-09,Historial de Transacciones,Alta,2022-07-26
"Clark, Cox and Schmidt",Finanzas,Brasil,25000,BR-00321,2023-07-14,2023-11-30,Insider Malicioso,Baja,397615,9037853.51,US-005381,user_jessica04_5380,14e597115107cdb6706ce91a513f1100,Estados Unidos,2021-05-01,Nombre Completo,Baja,2023-12-29
Bell-Williams,Retail,Colombia,250,BR-00620,2026-07-08,2026-08-31,Credenciales Filtradas de Terceros,Critica,1225835,23907766.72,US-000026,user_ybrown_25,bd1f3c81d6df164fb4d92ce975b3ca5c,Uruguay,2026-08-12,Numero de Identificacion,Alta,2026-09-21
Little-Garcia,Manufactura,Panama,50,BR-00200,2026-07-06,2026-08-12,Explotacion de Vulnerabilidad Sin Parche,Media,4119538,13070398.76,US-004547,user_villarrealanne_4546,38be618a57e86d864b44e78b76e29ee3,Ecuador,2023-02-04,Historial Medico,Critica,2026-09-22
"Cline, Hampton and Perez",Retail,Colombia,1000,BR-00800,2025-11-30,2026-01-28,Explotacion de Vulnerabilidad Sin Parche,Baja,1505188,24122155.85,US-004653,user_orobertson_4652,ede43c8c3ee0b174bad91e33ebdc83b5,Brasil,2016-12-30,Direccion Fisica,Media,2026-04-11
Coleman Ltd,Turismo,Estados Unidos,50000,BR-00011,2023-08-08,2023-09-08,Malware,Baja,3902673,9398064.89,US-006999,user_billyhill_6998,23c0b09f0cabb6407c20b1131e2715ec,Brasil,2020-07-27,Numero de Identificacion,Alta,2023-09-19
"Boone, Cole and Aguilar",Retail,Peru,2500,BR-00526,2025-05-05,2025-05-09,Explotacion de Vulnerabilidad Sin Parche,Alta,3615028,1972098.18,US-002981,user_tammyvincent_2980,962f12bee4b355c5923952a68b9b38ac,Colombia,2017-06-18,Nombre Completo,Baja,2025-06-16
"Hunt, Brown and Hudson",Gobierno,Colombia,250,BR-00303,2025-06-21,2026-02-16,Configuracion Erronea de Servidor,Media,1606266,18708102.14,US-006846,user_alexander93_6845,cf12c970e8226d4a70f54abb664fe9cf,Panama,2017-08-17,Contrasena,Alta,2026-03-04
Bell-Williams,Retail,Colombia,250,BR-00557,2022-08-26,2022-09-27,Credenciales Filtradas de Terceros,Media,1356802,4146094.23,US-007120,user_michaelhopkins_7119,5d1c771537f45b40a5329d894e420509,Argentina,2018-12-24,Contrasena,Alta,2022-11-14
Goodman PLC,Turismo,Ecuador,50000,BR-00655,2024-12-20,2025-07-27,Ataque a Cadena de Suministro,Alta,1294225,22430727.28,US-002141,user_dperkins_2140,e99a66a104c12d6a66f115b43bd9d096,Uruguay,2018-02-22,Historial Medico,Critica,2025-08-05
"Richardson, Velasquez and Wilson",Tecnologia,Espana,250,BR-00170,2021-12-24,2022-02-27,Ransomware,Baja,3413503,3534626.19,US-004089,user_leonjamie_4088,d6a8f180f07a73fa835d4f316530ca8c,Ecuador,2021-09-06,Numero Telefonico,Baja,2022-05-11
Coleman Ltd,Turismo,Estados Unidos,50000,BR-00051,2024-12-16,2025-07-30,Malware,Alta,2925094,4395486.93,US-004876,user_maurice65_4875,a504c7ca67c7cc2e93a87fa166b0ec21,Brasil,2021-02-02,Correo Electronico,Media,2025-08-08
Kemp-Perez,Finanzas,Costa Rica,100,BR-00077,2026-03-19,2026-09-17,Ataque de Fuerza Bruta,Alta,2883285,15942859.41,US-001685,user_christinagreer_1684,405a356e358a36d647161a545f87c95d,Peru,2018-10-16,Nombre Completo,Baja,2026-09-22
"Glover, Dunn and Barker",Telecomunicaciones,Ecuador,1000,BR-00459,2025-02-16,2025-07-23,Ataque a Cadena de Suministro,Alta,1456887,24413354.86,US-003039,user_smithvictor_3038,f8c4e69ac5d761d7d1af5318016d9635,Panama,2025-10-26,Fecha de Nacimiento,Baja,2025-09-19
Freeman-Martin,Educacion,Colombia,2500,BR-00209,2024-02-10,2024-09-28,Explotacion de Vulnerabilidad Sin Parche,Alta,2731995,6727531.46,US-001603,user_jacquelinesmith_1602,a98eb05061c4b98175261eaeeb56a656,Uruguay,2021-09-06,Correo Electronico,Media,2024-12-25
Lynn-Garcia,Energia,Mexico,25000,BR-00088,2021-11-10,2021-12-20,Inyeccion SQL,Baja,4928216,9267765.57,US-000895,user_sherriwashington_894,680b781518f83699d702b0986d366899,Espana,2020-09-30,Historial de Transacciones,Alta,2021-12-29
Baker-Stewart,Telecomunicaciones,Argentina,100,BR-00058,2022-04-04,2022-10-07,Malware,Media,3386532,18592327.86,US-006125,user_jacobsjeremy_6124,2ba5d4fe1a900bda15773d4265de1a52,Chile,2018-06-09,Numero de Identificacion,Alta,2022-10-21
Powell Ltd,Gobierno,Brasil,50,BR-00500,2026-03-15,2026-04-23,Ataque a Cadena de Suministro,Media,4798012,3767555.25,US-005114,user_hblake_5113,061880585d85f18625e95952aeb038e7,Uruguay,2017-09-29,Direccion Fisica,Media,2026-07-05
"Richardson, Velasquez and Wilson",Tecnologia,Espana,250,BR-00016,2023-05-24,2023-09-16,Ataque de Fuerza Bruta,Media,3906915,5217598.08,US-002725,user_ianallen_2724,ba4cac3baa88398ec50aadb247eed367,Argentina,2022-04-12,Numero de Identificacion,Alta,2023-12-06
"Murphy, Ashley and Hutchinson",Salud,Ecuador,10000,BR-00593,2023-12-15,2024-05-13,Inyeccion SQL,Baja,3610061,12275661.23,US-004100,user_dana65_4099,a8fd4c89f43d15bfe3eaab11ff88fa8e,Peru,2017-11-13,Historial Medico,Critica,2024-05-19
Coleman Ltd,Turismo,Estados Unidos,50000,BR-00108,2025-07-11,2026-01-29,Malware,Critica,1959629,14673273.25,US-002550,user_amberjackson_2549,4e5877d49b55242e9d56b93251446d06,Ecuador,2025-10-01,Direccion Fisica,Media,2026-03-18
Freeman-Martin,Educacion,Colombia,2500,BR-00209,2024-02-10,2024-09-28,Explotacion de Vulnerabilidad Sin Parche,Alta,2731995,6727531.46,US-006083,user_heather71_6082,ba851849baa017c9b364b9bb6268bc91,Colombia,2023-12-10,Historial de Transacciones,Alta,2024-11-05
