nombre_organizacion,sector_organizacion,pais_organizacion,tamano_empleados_organizacion,codigo_brecha,fecha_ocurrencia,fecha_deteccion,vector_ataque,severidad_incidente,registros_afectados_total,costo_estimado_total,codigo_usuario,pseudonimo_usuario,email_hash_usuario,pais_residencia_usuario,fecha_registro_usuario,tipo_dato_expuesto,categoria_sensibilidad_dato,fecha_notificacion_usuario
Hughes LLC,Tecnologia,Argentina,25000,BR-00435,2024-11-16,2025-04-17,Ransomware,Alta,2173432,2821850.26,US-003701,user_angela02_3700,5a92e6e2cb2f92246a96c0a4e5a6ea75,Colombia,2023-03-01,Contrasena,Alta,2025-04-26
"Boone, Cole and Aguilar",Retail,Peru,2500,BR-00754,2021-12-19,2022-01-26,Credenciales Filtradas de Terceros,Baja,3470596,16434573.73,US-004160,user_courtney30_4159,806b0d31ce8658f500dd6c35cd85b156,Mexico,2019-12-04,Numero Telefonico,Baja,2022-02-06
Walton LLC,Salud,Espana,2500,BR-00786,2024-12-29,2025-04-25,Phishing,Alta,3663932,21399274.95,US-007336,user_maryperry_7335,bce0341662e50a5869e6abbd57068674,Panama,2017-07-23,Historial Medico,Critica,2025-07-13
Gallegos-Wilkerson,Salud,Panama,25000,BR-00145,2026-04-19,2026-05-06,Ataque de Fuerza Bruta,Critica,2854415,1945060.95,US-004469,user_elizabethrangel_4468,a7b1adfef3e5452a86e4dc871ae19fff,Costa Rica,2022-08-07,Direccion Fisica,Media,2026-05-14
"Murphy, Ashley and Hutchinson",Salud,Ecuador,10000,BR-00041,2025-11-01,2026-06-23,Ataque a Cadena de Suministro,Baja,4861065,22809261.61,US-003932,user_sabrina76_3931,b77ed9377f798819b22318b377408fde,Chile,2017-11-18,Numero de Identificacion,Alta,2026-09-03
Hunt PLC,Finanzas,Ecuador,100,BR-00781,2022-07-22,2022-11-17,Malware,Baja,4792578,11051611.57,US-004724,user_figueroaerin_4723,4a10cf96b8fbf94c3d48f74512be63d3,Espana,2017-11-29,Historial de Transacciones,Alta,2022-12-03
Johnson Group,Tecnologia,Uruguay,50000,BR-00573,2023-02-16,2023-03-22,Inyeccion SQL,Alta,1479715,10973446.75,US-003979,user_julie08_3978,847721095a70b054b2304248b76d6ad2,Estados Unidos,2026-03-05,Historial Medico,Critica,2023-05-03
Miller-Smith,Turismo,Mexico,50,BR-00550,2023-07-28,2024-03-12,Ataque a Cadena de Suministro,Alta,3411972,8806796.69,US-003666,user_katherinewoods_3665,787cc37b24f4c5df9d585664e0fa04b1,Brasil,2019-10-31,Numero de Tarjeta de Credito,Critica,2024-05-31
Conrad PLC,Gobierno,Peru,50,BR-00018,2026-08-28,2026-09-22,Insider Malicioso,Critica,1585383,20365065.93,US-004946,user_ronald50_4945,428239300595238b932d60c98d909964,Espana,2017-04-16,Contrasena,Alta,2026-09-22
"Mills, Li and Brooks",Finanzas,Espana,1000,BR-00637,2025-02-24,2025-05-17,Malware,Media,848865,14242080.56,US-002646,user_sierrahayden_2645,defc6b663aa698ffbb231840894d8613,Estados Unidos,2019-03-11,Nombre Completo,Baja,2025-05-19
Baker-Stewart,Telecomunicaciones,Argentina,100,BR-00481,2025-02-05,2025-08-02,Explotacion de Vulnerabilidad Sin Parche,Media,4777991,24970942.36,US-007276,user_sarah84_7275,81bb8be63a83554887ef7f93d761d424,Costa Rica,2024-05-18,Nombre Completo,Baja,2025-10-24
Hughes LLC,Tecnologia,Argentina,25000,BR-00231,2023-10-03,2024-03-03,Insider Malicioso,Critica,4373969,14689506.93,US-007250,user_nberry_7249,c1d13b999c079856ecc2a3eb22e3c685,Uruguay,2019-02-16,Nombre Completo,Baja,2024-04-15
"Glover, Dunn and Barker",Telecomunicaciones,Ecuador,1000,BR-00760,2024-01-05,2024-08-23,Credenciales Filtradas de Terceros,Critica,3273073,22678945.55,US-005861,user_craigmaria_5860,05828b569980250658402373f0358d95,Brasil,2024-03-23,Historial de Transacciones,Alta,2024-10-11
Johnson Group,Tecnologia,Uruguay,50000,BR-00007,2024-02-25,2024-05-03,Insider Malicioso,Alta,2595175,19746722.34,US-004589,user_zdavies_4588,cc0bb8d1265c0c1155181c2db1cd4aa5,Ecuador,2026-05-02,Historial Medico,Critica,2024-06-07
"Jacobs, Santiago and Phelps",Finanzas,Mexico,50000,BR-00716,2022-05-24,2022-09-16,Explotacion de Vulnerabilidad Sin Parche,Critica,36839,5143017.02,US-005538,user_elizabeth76_5537,f381bf71fbe5587c187f49ca54bd5253,Estados Unidos,2017-11-10,Fecha de Nacimiento,Baja,2022-10-03
Pierce-Roberts,Telecomunicaciones,Costa Rica,25000,BR-00581,2021-10-13,2021-10-16,Ataque a Cadena de Suministro,Alta,1870802,11295148.24,US-002915,user_stephaniewalker_2914,51cb01d97da4b24e1be6ae72b8d333a8,Uruguay,2019-09-22,Direccion Fisica,Media,2022-01-08
Miller-Smith,Turismo,Mexico,50,BR-00391,2023-05-15,2024-01-07,Malware,Baja,96117,15496749.62,US-006757,user_erichouse_6756,0ed5e179a5b9f3410679e13d4ae1ddea,Chile,2025-10-12,Historial Medico,Critica,2024-01-24
Murphy-Mullins,Retail,Ecuador,1000,BR-00090,2025-01-18,2025-07-26,Inyeccion SQL,Critica,1075702,19266171.79,US-005616,user_stephen27_5615,ddb08007f47ef08119a93732b99b8fc4,Costa Rica,2017-12-20,Correo Electronico,Media,2025-10-20
"Clark, Cox and Schmidt",Finanzas,Brasil,25000,BR-00119,2026-05-14,2026-09-22,Credenciales Filtradas de Terceros,Alta,3015568,2184779.72,US-001498,user_monica05_1497,c081fb7d0ea5f662dce4e310e8ad91db,Peru,2022-07-25,Nombre Completo,Baja,2026-09-22
Bell-Williams,Retail,Colombia,250,BR-00491,2022-03-11,2022-08-22,Credenciales Filtradas de Terceros,Media,2610602,202178.79,US-007120,user_michaelhopkins_7119,5d1c771537f45b40a5329d894e420509,Argentina,2018-12-24,Historial de Transacciones,Alta,2022-09-13
"Mills, Li and Brooks",Finanzas,Espana,1000,BR-00379,2022-05-13,2022-09-08,Inyeccion SQL,Media,3846204,2989681.43,US-001064,user_bwilliams_1063,b985dbe53124292b0c02edd5cb9bdc00,Brasil,2019-06-25,Nombre Completo,Baja,2022-10-02
Collins-Harris,Educacion,Peru,1000,BR-00735,2025-12-02,2026-04-25,Phishing,Critica,580146,6457875.87,US-003182,user_flucero_3181,7dfa26266305815707c5ab07f923f343,Espana,2024-11-23,Historial de Transacciones,Alta,2026-07-16
Lynn-Garcia,Energia,Mexico,25000,BR-00718,2025-02-21,2025-05-24,Ransomware,Media,2302375,12161038.26,US-005551,user_gnguyen_5550,bbe1c6840888f551e2571a4ec2bcb5fa,Argentina,2022-10-01,Numero de Tarjeta de Credito,Critica,2025-08-16
Brown and Sons,Tecnologia,Chile,100,BR-00672,2024-10-10,2025-01-27,Inyeccion SQL,Media,1319913,18699445.14,US-002924,user_jessicarush_2923,f3541b1216d373a6ba2d8d1e70cdc5e7,Mexico,2021-06-06,Contrasena,Alta,2025-03-22
Bell-Williams,Retail,Colombia,250,BR-00628,2023-01-14,2023-07-17,Ransomware,Baja,614917,18938085.18,US-001399,user_lewisbenjamin_1398,03f98a6b86222f8ee5c797b5dc94fbec,Panama,2020-03-12,Correo Electronico,Media,2023-10-02
"Clark, Cox and Schmidt",Finanzas,Brasil,25000,BR-00624,2023-07-02,2023-11-17,Ataque de Fuerza Bruta,Media,28398,14964042.88,US-006537,user_shortcarrie_6536,2e42a8bbf29345c1c1efe97ff10927d9,Estados Unidos,2019-04-05,Fecha de Nacimiento,Baja,2023-12-28
"Weaver, Garcia and Hunter",Tecnologia,Espana,50,BR-00403,2023-03-09,2023-09-01,Insider Malicioso,Alta,2195481,23430357.6,US-004970,user_frederickferguson_4969,fe19a0be7faaf4c3b90c15d1b478fe4f,Costa Rica,2025-05-09,Numero de Tarjeta de Credito,Critica,2023-11-19
Walton LLC,Salud,Espana,2500,BR-00454,2025-11-21,2026-03-24,Phishing,Media,610375,9450318.05,US-002527,user_arnoldmichelle_2526,bb02abd0f0849e2b61af26b69ec304c4,Colombia,2016-10-12,Correo Electronico,Media,2026-06-04
Farmer-Hurst,Manufactura,Espana,500,BR-00798,2024-12-20,2025-04-28,Explotacion de Vulnerabilidad Sin Parche,Alta,2418556,4879271.37,US-007972,user_martinezalexander_7971,bacef6a19110da3a33677f876e96d37e,Espana,2023-11-25,Correo Electronico,Media,2025-07-05
"Mills, Li and Brooks",Finanzas,Espana,1000,BR-00390,2024-09-05,2024-10-07,Ataque a Cadena de Suministro,Critica,1264864,440497.93,US-000956,user_orobertson_955,235b895cbe114eb95b23f26b8e229d2f,Estados Unidos,2019-07-04,Numero de Identificacion,Alta,2024-10-16
Perkins Inc,Telecomunicaciones,Costa Rica,10000,BR-00498,2025-08-26,2026-04-05,Ataque a Cadena de Suministro,Alta,4185649,23534361.92,US-004735,user_heatherclark_4734,4d871882de51ca95ba4a456929c38148,Peru,2024-01-06,Direccion Fisica,Media,2026-05-12
Brown and Sons,Tecnologia,Chile,100,BR-00494,2023-07-28,2024-02-29,Ataque a Cadena de Suministro,Baja,4865146,23777352.92,US-004877,user_cbrown_4876,0f736dc4ef313d65f9f03957f5057109,Panama,2016-09-26,Correo Electronico,Media,2024-05-23
Gallegos-Wilkerson,Salud,Panama,25000,BR-00323,2023-10-19,2024-02-27,Inyeccion SQL,Baja,422849,1924220.27,US-005357,user_carolyn74_5356,a8eabdc4f25c478732216eca48dd7f13,Colombia,2023-11-04,Numero de Identificacion,Alta,2024-03-12
Coleman Ltd,Turismo,Estados Unidos,50000,BR-00587,2025-04-11,2025-10-02,Ransomware,Alta,2928879,7237308.62,US-001147,user_allenspence_1146,fc2d367fa54bfa83efa324f84b604bc8,Estados Unidos,2020-04-26,Historial de Transacciones,Alta,2025-11-05
Davis-Kelley,Energia,Colombia,250,BR-00675,2024-08-02,2025-03-12,Inyeccion SQL,Critica,3310646,3764684.65,US-004248,user_icontreras_4247,98f20503a259c5c3c193b0e23db91a5e,Ecuador,2025-04-23,Fecha de Nacimiento,Baja,2025-06-05
Vargas PLC,Gobierno,Brasil,100,BR-00775,2024-12-17,2025-03-03,Explotacion de Vulnerabilidad Sin Parche,Alta,45067,19492292.53,US-006982,user_norma27_6981,6aaac069dc091d9c3fb44bf81dda53a4,Argentina,2017-01-12,Correo Electronico,Media,2025-04-11
"Chambers, Ward and Melendez",Gobierno,Mexico,25000,BR-00208,2026-05-22,2026-09-22,Explotacion de Vulnerabilidad Sin Parche,Media,3443668,9430242.72,US-006675,user_thomasrachel_6674,e707751a8cc7f282c5f9b940f8a7318a,Espana,2024-09-30,Numero Telefonico,Baja,2026-09-22
Cruz-Schultz,Energia,Panama,50,BR-00081,2022-01-23,2022-08-26,Credenciales Filtradas de Terceros,Baja,2618263,7065107.83,US-001336,user_fitzgeraldleah_1335,75eccc7441d00a2e25c8f61be9657b6f,Argentina,2025-09-16,Direccion Fisica,Media,2022-11-21
Brown and Sons,Tecnologia,Chile,100,BR-00508,2026-04-26,2026-07-22,Ataque a Cadena de Suministro,Alta,251227,23952640.29,US-003900,user_phyllis98_3899,7130b279e733f2ef2e025ef8bad39b48,Estados Unidos,2025-07-08,Historial Medico,Critica,2026-09-22
Walton LLC,Salud,Espana,2500,BR-00196,2023-06-19,2023-06-26,Malware,Critica,4844879,9353457.39,US-007439,user_emily69_7438,0e5ca4f739de282be5d6a95a5927bf59,Costa Rica,2017-11-09,Historial Medico,Critica,2023-09-01
Kemp-Perez,Finanzas,Costa Rica,100,BR-00184,2023-06-28,2023-12-07,Ataque a Cadena de Suministro,Baja,1776679,16429189.45,US-000555,user_michaelthompson_554,599e4a4738b400b9b76f51a77e30857d,Argentina,2016-11-28,Fecha de Nacimiento,Baja,2024-01-13
Collins-Harris,Educacion,Peru,1000,BR-00714,2023-06-30,2023-12-27,Ataque a Cadena de Suministro,Alta,4732562,6753509.88,US-002274,user_jbrown_2273,8539c4f0106d70955afac9d750184d2d,Panama,2022-06-02,Fecha de Nacimiento,Baja,2024-02-14
Little-Garcia,Manufactura,Panama,50,BR-00053,2021-09-24,2021-12-06,Ransomware,Alta,3955746,10427987.07,US-001605,user_pittmanmichael_1604,7408dd98fe942d27b5deafb3cf4b61bf,Estados Unidos,2019-05-17,Numero de Tarjeta de Credito,Critica,2022-01-28
Pierce-Roberts,Telecomunicaciones,Costa Rica,25000,BR-00502,2023-05-26,2023-11-09,Configuracion Erronea de Servidor,Baja,3984719,23534880.96,US-004572,user_brian57_4571,c0ee508dc4d40d471a2a6116a5e68ad8,Colombia,2020-09-18,Contrasena,Alta,2023-12-25
"Jefferson, Smith and Wilkerson",Telecomunicaciones,Peru,10000,BR-00736,2021-10-21,2022-01-15,Ransomware,Baja,1081844,14306693.08,US-000115,user_kaitlincarr_114,851d8bf722a971abce7406fef0014a31,Chile,2025-10-07,Fecha de Nacimiento,Baja,2022-03-19
Goodman PLC,Turismo,Ecuador,50000,BR-00244,2022-06-12,2023-01-22,Credenciales Filtradas de Terceros,Critica,3802168,15505095.15,US-007967,user_priceanna_7966,7e88c2fcec0b31905d2fa93d1a8df36f,Costa Rica,2021-12-11,Numero Telefonico,Baja,2023-01-31
Brown and Sons,Tecnologia,Chile,100,BR-00226,2025-06-09,2025-12-24,Insider Malicioso,Media,4356911,19332324.14,US-003515,user_jenniferpugh_3514,2e4899be575136167df7e75466f3d1bb,Peru,2026-06-01,Historial de Transacciones,Alta,2025-12-29
Pierce-Roberts,Telecomunicaciones,Costa Rica,25000,BR-00662,2024-06-23,2024-09-11,Insider Malicioso,Media,3621511,21454900.79,US-003010,user_vasquezdustin_3009,750f3c8e6ff2bf34ab78c10398fc6b4b,Ecuador,2017-10-07,Nombre Completo,Baja,2024-11-18
"Combs, Kent and Higgins",Retail,Argentina,50000,BR-00336,2023-12-10,2023-12-17,Configuracion Erronea de Servidor,Alta,3995302,283392.13,US-000107,user_brandonfuller_106,69a6c43b9cf4f775aa0383f201230aa2,Colombia,2024-03-04,Contrasena,Alta,2024-02-23
"Cline, Hampton and Perez",Retail,Colombia,1000,BR-00127,2026-02-01,2026-04-26,Explotacion de Vulnerabilidad Sin Parche,Media,4511057,1423159.12,US-000703,user_travis03_702,beb7b7e821e8a6a99cf093d929442f3d,Panama,2017-03-16,Numero de Identificacion,Alta,2026-05-13
Conrad PLC,Gobierno,Peru,50,BR-00663,2022-07-23,2022-09-07,Credenciales Filtradas de Terceros,Critica,2483796,12255531.74,US-007496,user_amanda04_7495,07c88dfd94866f5a2d6f84aec01c67a2,Estados Unidos,2022-06-26,Numero Telefonico,Baja,2022-12-04
Martinez Ltd,Retail,Estados Unidos,100,BR-00227,2025-03-20,2025-04-20,Insider Malicioso,Critica,4598837,23384325.61,US-007155,user_amber50_7154,487d4cb9b20333d820a116610c3355f8,Brasil,2024-01-22,Direccion Fisica,Media,2025-05-03
Wood-Clarke,Telecomunicaciones,Panama,1000,BR-00733,2026-02-12,2026-05-21,Configuracion Erronea de Servidor,Critica,762913,19546713.97,US-002957,user_christopher32_2956,ba8cf325b93a3afb62dc60a79e3f3bcf,Uruguay,2019-03-06,Nombre Completo,Baja,2026-07-13
Collins-Harris,Educacion,Peru,1000,BR-00293,2025-09-16,2026-01-06,Insider Malicioso,Critica,974597,13146592.01,US-005004,user_twise_5003,466f1f420d86b76510b77a7d040ded5f,Ecuador,2025-02-06,Correo Electronico,Media,2026-02-19
"Fox, Odom and Colon",Retail,Chile,50000,BR-00653,2022-12-22,2023-06-16,Insider Malicioso,Baja,4305597,18352898.07,US-006097,user_mendozanoah_6096,d2023e8ebb16dd58e375ba00f5880396,Peru,2017-11-18,Direccion Fisica,Media,2023-07-21
"Combs, Kent and Higgins",Retail,Argentina,50000,BR-00093,2023-03-22,2023-08-20,Inyeccion SQL,Critica,3615300,17359889.44,US-006610,user_michaelleblanc_6609,01f3213e8b37144681da7fb21a815e61,Brasil,2021-01-31,Numero de Identificacion,Alta,2023-10-10
Murphy-Mullins,Retail,Ecuador,1000,BR-00332,2026-07-17,2026-09-22,Insider Malicioso,Critica,4975918,1089569.46,US-004338,user_oharper_4337,0b0f813e9763f3aaf0d9bc14882151ca,Panama,2018-10-05,Nombre Completo,Baja,2026-09-22
"Jacobs, Santiago and Phelps",Finanzas,Mexico,50000,BR-00156,2023-05-08,2023-09-15,Ataque de Fuerza Bruta,Critica,2630283,21723646.03,US-003548,user_uvelez_3547,15dfc1283b9fb7e025e228f43ccf6294,Panama,2020-10-18,Fecha de Nacimiento,Baja,2023-12-10
Cruz-Schultz,Energia,Panama,50,BR-00129,2023-07-19,2024-02-02,Explotacion de Vulnerabilidad Sin Parche,Critica,405774,1085566.21,US-003836,user_elizabethmeadows_3835,c2609a4931137646bc69f3edc802706f,Brasil,2023-07-26,Contrasena,Alta,2024-02-07
Murphy-Mullins,Retail,Ecuador,1000,BR-00381,2026-06-08,2026-07-12,Phishing,Critica,2476885,2593358.02,US-003450,user_michaelvang_3449,59470b0db56b9a509b70d4abd8bb6e33,Uruguay,2018-07-06,Numero Telefonico,Baja,2026-07-23
Ward Ltd,Finanzas,Chile,50,BR-00370,2025-11-05,2025-12-10,Configuracion Erronea de Servidor,Baja,642293,24769429.17,US-003640,user_robert52_3639,99abe920cb00eec8e5b2382733d5954d,Argentina,2021-10-16,Numero de Identificacion,Alta,2025-12-20
Brown and Sons,Tecnologia,Chile,100,BR-00780,2023-03-25,2023-07-30,Configuracion Erronea de Servidor,Media,3003908,22959150.18,US-001326,user_kingbenjamin_1325,d346a64a31a750304c7967ec237a4951,Espana,2020-09-04,Numero de Tarjeta de Credito,Critica,2023-07-31
Farmer-Hurst,Manufactura,Espana,500,BR-00490,2022-07-10,2022-10-11,Insider Malicioso,Critica,3141819,15210770.76,US-003524,user_bennettstephanie_3523,e3cb48e6f38357acb887508fbcb55fc6,Argentina,2023-02-23,Fecha de Nacimiento,Baja,2022-11-10
"Clark, Cox and Schmidt",Finanzas,Brasil,25000,BR-00648,2023-08-18,2023-11-24,Configuracion Erronea de Servidor,Media,3623307,1064026.72,US-000243,user_ericjennings_242,ac99e93b8a5044934567e85866ad4184,Peru,2021-10-04,Direccion Fisica,Media,2024-01-31
Pierce-Roberts,Telecomunicaciones,Costa Rica,25000,BR-00217,2022-08-01,2022-12-13,Ataque de Fuerza Bruta,Alta,3261100,21550337.91,US-001711,user_levans_1710,7e90adc6419e1fc0654e0039dc75a021,Peru,2023-04-26,Historial de Transacciones,Alta,2023-01-28
Farmer-Hurst,Manufactura,Espana,500,BR-00268,2025-04-14,2025-05-23,Credenciales Filtradas de Terceros,Baja,4139470,1549427.36,US-004229,user_sheila70_4228,74375f29431fecc46d2524645a360d5f,Peru,2021-10-25,Numero de Identificacion,Alta,2025-07-30
Martinez Ltd,Retail,Estados Unidos,100,BR-00227,2025-03-20,2025-04-20,Insider Malicioso,Critica,4598837,23384325.61,US-000062,user_omar53_61,b9b6828abb64a2af3bb20b583fe25f44,Mexico,2024-11-01,Numero de Tarjeta de Credito,Critica,2025-04-23
Harris-Allen,Retail,Mexico,25000,BR-00713,2024-01-25,2024-09-11,Phishing,Media,175446,2360061.11,US-007720,user_idavis_7719,5ee4658811c168564128f045bd434d19,Mexico,2019-04-24,Historial Medico,Critica,2024-10-05
"Mills, Li and Brooks",Finanzas,Espana,1000,BR-00763,2023-07-03,2023-08-06,Explotacion de Vulnerabilidad Sin Parche,Critica,2734262,4088713.69,US-003368,user_andersonkatherine_3367,4b74868535422935bbca2fdf032f272e,Uruguay,2020-02-21,Nombre Completo,Baja,2023-10-26
Baker-Stewart,Telecomunicaciones,Argentina,100,BR-00481,2025-02-05,2025-08-02,Explotacion de Vulnerabilidad Sin Parche,Media,4777991,24970942.36,US-002133,user_torresashley_2132,d60e5bc32871bd88ef2a1335f15b77c7,Panama,2017-11-13,Nombre Completo,Baja,2025-10-19
Perkins Inc,Telecomunicaciones,Costa Rica,10000,BR-00542,2022-09-24,2022-10-18,Ataque de Fuerza Bruta,Media,4842781,24579226.58,US-002886,user_ifisher_2885,268acb5f63a7f68a323ae0316d27ead0,Uruguay,2017-10-10,Historial de Transacciones,Alta,2022-12-03
Kemp-Perez,Finanzas,Costa Rica,100,BR-00157,2023-06-30,2023-12-17,Malware,Media,257245,23129573.8,US-006000,user_william91_5999,81bbcd67f9b32be053ddb368ad3d7f91,Brasil,2024-02-02,Fecha de Nacimiento,Baja,2024-02-15
Bell-Williams,Retail,Colombia,250,BR-00628,2023-01-14,2023-07-17,Ransomware,Baja,614917,18938085.18,US-006689,user_john44_6688,316bfc8140b31e263ac924a872f0fa2c,Brasil,2021-10-12,Contrasena,Alta,2023-07-26
"Combs, Kent and Higgins",Retail,Argentina,50000,BR-00336,2023-12-10,2023-12-17,Configuracion Erronea de Servidor,Alta,3995302,283392.13,US-005559,user_jason45_5558,cfc5cf8f8540ad18d58ecf11edb50f40,Peru,2023-11-04,Historial Medico,Critica,2023-12-31
Ward Ltd,Finanzas,Chile,50,BR-00414,2025-08-18,2026-02-09,Malware,Media,120946,18379547.49,US-003758,user_gbaker_3757,b6f84b7d125fe61a12ea0125e30e10bc,Chile,2021-06-02,Numero de Tarjeta de Credito,Critica,2026-03-02
Walton LLC,Salud,Espana,2500,BR-00398,2024-01-24,2024-02-26,Inyeccion SQL,Critica,2190984,17824788.25,US-005440,user_xbell_5439,c832f0312455e1e16cf6295b9607dccb,Argentina,2025-08-12,Nombre Completo,Baja,2024-05-17
"Gibson, Lowe and Lawson",Tecnologia,Uruguay,25000,BR-00554,2022-03-17,2022-08-29,Ataque de Fuerza Bruta,Media,2730792,11772553.5,US-004868,user_reedlarry_4867,fc32c4b270abb6e6b64fbbd23b0b1f31,Costa Rica,2024-02-19,Direccion Fisica,Media,2022-09-09
"Gibson, Lowe and Lawson",Tecnologia,Uruguay,25000,BR-00172,2024-11-06,2025-03-03,Inyeccion SQL,Critica,2611376,8914604.08,US-000753,user_garciajames_752,766f7d8362d6fe46fa306ab45840d2aa,Ecuador,2021-09-12,Nombre Completo,Baja,2025-03-15
"Boyd, Rodriguez and Barnett",Finanzas,Ecuador,50000,BR-00146,2024-05-01,2024-07-23,Inyeccion SQL,Baja,660154,2464993.93,US-003958,user_kimberly47_3957,49a1a6acb8904d782c0e0f7b29769fc8,Ecuador,2021-07-03,Nombre Completo,Baja,2024-08-25
Walton LLC,Salud,Espana,2500,BR-00682,2026-07-17,2026-09-22,Configuracion Erronea de Servidor,Alta,1849392,21415321.13,US-002751,user_icastillo_2750,c19029a9e5ff7acc87f0d6b6627bfb5e,Ecuador,2020-03-16,Fecha de Nacimiento,Baja,2026-09-22
"Boyd, Rodriguez and Barnett",Finanzas,Ecuador,50000,BR-00241,2021-11-08,2022-03-25,Credenciales Filtradas de Terceros,Critica,1035391,6334972.62,US-005283,user_amorton_5282,b8817b9e532035be22ff892a8d55576d,Espana,2018-10-14,Numero de Identificacion,Alta,2022-06-07
Murphy-Mullins,Retail,Ecuador,1000,BR-00359,2026-06-03,2026-07-27,Insider Malicioso,Media,2795669,14336710.88,US-001149,user_jeremy28_1148,9196aa854d5b312f08123061121498f5,Chile,2023-08-09,Historial Medico,Critica,2026-09-22
"Mitchell, Reyes and Bender",Telecomunicaciones,Ecuador,10000,BR-00004,2024-05-29,2025-01-10,Inyeccion SQL,Media,4594892,6011042.42,US-005815,user_randymcclure_5814,4262b20bee34ca00d89ffac6c5dd5508,Espana,2023-09-04,Numero Telefonico,Baja,2025-01-18
Pierce-Roberts,Telecomunicaciones,Costa Rica,25000,BR-00581,2021-10-13,2021-10-16,Ataque a Cadena de Suministro,Alta,1870802,11295148.24,US-006120,user_fthomas_6119,53d9d07a5fd87044974fc636ce9da7ff,Argentina,2024-08-28,Contrasena,Alta,2021-10-21
"Boone, Cole and Aguilar",Retail,Peru,2500,BR-00125,2023-03-15,2023-06-17,Credenciales Filtradas de Terceros,Alta,3622845,23285733.82,US-006745,user_osbornenicolas_6744,495dba63c6eb4466d64a733e345d2331,Argentina,2021-11-09,Fecha de Nacimiento,Baja,2023-08-11
Shaw Group,Manufactura,Uruguay,25000,BR-00598,2026-06-30,2026-08-08,Malware,Critica,3274331,15565288.53,US-002859,user_dianemartin_2858,abfd5c90c4ca3bff4176a2e20ded4d09,Chile,2019-09-10,Nombre Completo,Baja,2026-08-22
Lynn-Garcia,Energia,Mexico,25000,BR-00263,2023-12-14,2024-03-15,Credenciales Filtradas de Terceros,Media,3061009,9692447.7,US-000012,user_vfoster_11,d76286ddadc21c46469091d0e9b09a43,Colombia,2017-07-02,Historial Medico,Critica,2024-04-13
Cruz-Schultz,Energia,Panama,50,BR-00340,2023-09-12,2024-04-10,Credenciales Filtradas de Terceros,Baja,830618,4090172.98,US-004147,user_ufuller_4146,6e0c41233d80997cd37024ffab0998bf,Panama,2017-03-14,Contrasena,Alta,2024-06-09
Adams-Fowler,Tecnologia,Brasil,100,BR-00509,2026-06-16,2026-09-22,Credenciales Filtradas de Terceros,Baja,3843819,14815459.54,US-000018,user_mooretammy_17,5d00b6be9974b2e2549ffe966c3726ea,Peru,2017-12-10,Historial Medico,Critica,2026-09-22
Farmer-Hurst,Manufactura,Espana,500,BR-00284,2025-12-03,2026-05-30,Phishing,Alta,939322,9724826.81,US-005164,user_melaniedavis_5163,5fa466566d93b69886671d1995f60307,Ecuador,2019-04-06,Numero de Identificacion,Alta,2026-06-17
